event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A002n_PN1d_00001-3	6	とまっ	e1	A002n_PN1d_00001-3	9	寄り添う	e2	before
A002n_PN1d_00001-3	9	寄り添う	e2	A002n_PN1d_00001-4	4	とじ	e3	contains
A002n_PN1d_00001-5	5	とまっ	e5	A002n_PN1d_00001-5	17	並び	e6	before
A002n_PN1d_00001-5	17	並び	e6	A002n_PN1d_00001-5	26	思わ	e7	before
A002n_PN1d_00001-5	26	思わ	e7	A002n_PN1d_00001-5	30	移っ	e8	after
A002n_PN1d_00001-6	18	当て	e11	A002n_PN1d_00001-6	22	なっ	e12	equal
A002n_PN1d_00001-6	44	なり	e16	A002n_PN1d_00001-7	10	まちがえ	e17	vague
A002n_PN1d_00001-7	10	まちがえ	e17	A002n_PN1d_00001-7	13	出会っ	e18	before
A002n_PN1d_00001-8	24	見る	e22	A002n_PN1d_00001-8	32	取れ	e23	before
A002n_PN1d_00001-26	6	オープン	e38	A002n_PN1d_00001-26	34	突破	e39	before
A002n_PN1d_00001-26	34	突破	e39	A002n_PN1d_00001-27	11	上回り	e40	after
A002n_PN1d_00001-27	33	維持	e43	A002n_PN1d_00001-27	38	し	e44	vague
A002n_PN1d_00001-33	15	み	e51	A002n_PN1d_00001-33	27	予定	e52	before
A002n_PN1d_00001-33	27	予定	e52	A002n_PN1d_00001-33	46	なる	e53	before
A002n_PN1d_00001-33	46	なる	e53	A002n_PN1d_00001-33	53	いう	e54	after
A002n_PN1d_00001-33	53	いう	e54	A002n_PN1d_00001-34	13	なっ	e55	vague
A002n_PN1d_00001-34	13	なっ	e55	A002n_PN1d_00001-34	35	手渡さ	e56	before
