event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A054n_PN3b_00004-2	2	過ごす	e1	A054n_PN3b_00004-4	2	帰省	e2	after
A054n_PN3b_00004-6	10	楽しめ	e10	A054n_PN3b_00004-6	16	向い	e11	before
A054n_PN3b_00004-9	6	し	e16	A054n_PN3b_00004-12	12	ある	e17	during
A054n_PN3b_00004-12	31	やり	e18	A054n_PN3b_00004-12	36	実行	e19	before
A054n_PN3b_00004-12	36	実行	e19	A054n_PN3b_00004-12	41	言う	e20	after
A054n_PN3b_00004-12	41	言う	e20	A054n_PN3b_00004-14	2	無理	e21	before
A054n_PN3b_00004-14	2	無理	e21	A054n_PN3b_00004-14	5	頑張る	e22	equal
A054n_PN3b_00004-14	5	頑張る	e22	A054n_PN3b_00004-14	8	ない	e23	equal
A054n_PN3b_00004-14	8	ない	e23	A054n_PN3b_00004-14	20	洗濯	e24	vague
A054n_PN3b_00004-15	26	得	e30	A054n_PN3b_00004-16	6	広げる	e31	vague
A054n_PN3b_00004-17	37	挑戦	e37	A054n_PN3b_00004-17	42	話す	e38	after
A054n_PN3b_00004-17	42	話す	e38	A054n_PN3b_00004-18	8	置く	e39	before
A054n_PN3b_00004-18	8	置く	e39	A054n_PN3b_00004-18	20	言える	e40	after
A054n_PN3b_00004-18	20	言える	e40	A054n_PN3b_00004-19	4	い	e41	before
A054n_PN3b_00004-19	4	い	e41	A054n_PN3b_00004-19	8	でき	e42	contains
A054n_PN3b_00004-21	6	せ	e49	A054n_PN3b_00004-21	11	没頭	e50	equal
A054n_PN3b_00004-21	29	浸っ	e52	A054n_PN3b_00004-22	4	忘れ	e53	contains
A054n_PN3b_00004-22	4	忘れ	e53	A054n_PN3b_00004-22	15	でき	e54	during
A054n_PN3b_00004-22	15	でき	e54	A054n_PN3b_00004-23	9	改まっ	e55	vague
A054n_PN3b_00004-23	15	し	e57	A054n_PN3b_00004-23	19	いう	e58	equal
A054n_PN3b_00004-23	19	いう	e58	A054n_PN3b_00004-24	6	買っ	e59	after
A054n_PN3b_00004-24	6	買っ	e59	A054n_PN3b_00004-24	18	通そう	e60	before
A054n_PN3b_00004-24	18	通そう	e60	A054n_PN3b_00004-24	22	取っ	e61	after
A054n_PN3b_00004-24	22	取っ	e61	A054n_PN3b_00004-25	8	意識	e62	before
A054n_PN3b_00004-25	15	つけ	e63	A054n_PN3b_00004-25	17	過ごし	e64	during
A054n_PN3b_00004-26	7	楽しむ	e66	A054n_PN3b_00004-28	2	飾っ	e67	vague
A054n_PN3b_00004-28	2	飾っ	e67	A054n_PN3b_00004-28	5	食べ	e68	before
A054n_PN3b_00004-28	5	食べ	e68	A054n_PN3b_00004-30	8	過ぎる	e69	during
A054n_PN3b_00004-31	13	楽しま	e70	A054n_PN3b_00004-32	6	もつ	e71	during
A054n_PN3b_00004-32	6	もつ	e71	A054n_PN3b_00004-32	21	準備	e72	contains
A054n_PN3b_00004-32	21	準備	e72	A054n_PN3b_00004-32	27	し	e73	during
A054n_PN3b_00004-32	27	し	e73	A054n_PN3b_00004-33	3	味わう	e74	contains
A054n_PN3b_00004-33	3	味わう	e74	A054n_PN3b_00004-33	11	飾っ	e75	after
A054n_PN3b_00004-33	11	飾っ	e75	A054n_PN3b_00004-33	16	ともし	e76	equal
A054n_PN3b_00004-33	16	ともし	e76	A054n_PN3b_00004-33	18	し	e77	equal
A054n_PN3b_00004-33	18	し	e77	A054n_PN3b_00004-33	24	調える	e78	during
A054n_PN3b_00004-33	24	調える	e78	A054n_PN3b_00004-34	9	迫っ	e79	vague
A054n_PN3b_00004-34	9	迫っ	e79	A054n_PN3b_00004-34	18	出かけ	e80	contains
A054n_PN3b_00004-34	18	出かけ	e80	A054n_PN3b_00004-34	27	楽しん	e81	contains
A054n_PN3b_00004-34	27	楽しん	e81	A054n_PN3b_00004-34	40	注文	e82	before
A054n_PN3b_00004-34	40	注文	e82	A054n_PN3b_00004-36	12	用意	e83	vague
A054n_PN3b_00004-36	12	用意	e83	A054n_PN3b_00004-36	15	楽しみ	e84	before
A054n_PN3b_00004-36	15	楽しみ	e84	A054n_PN3b_00004-36	20	笑う	e85	before
A054n_PN3b_00004-36	20	笑う	e85	A054n_PN3b_00004-37	9	試し	e86	before
A054n_PN3b_00004-38	23	販売	e89	A054n_PN3b_00004-38	32	高まる	e90	contains
A054n_PN3b_00004-38	32	高まる	e90	A054n_PN3b_00004-39	13	ぜいたく	e91	vague
A054n_PN3b_00004-41	21	定着	e97	A054n_PN3b_00004-41	27	いう	e98	before
A054n_PN3b_00004-47	14	はさん	e105	A054n_PN3b_00004-47	16	あげ	e106	before
