event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A013n_PN1a_00002-4	5	なっ	e1	A013n_PN1a_00002-6	5	行わ	e2	after
A013n_PN1a_00002-6	5	行わ	e2	A013n_PN1a_00002-6	22	増え	e3	before
A013n_PN1a_00002-6	22	増え	e3	A013n_PN1a_00002-6	27	廃止	e4	before
A013n_PN1a_00002-6	27	廃止	e4	A013n_PN1a_00002-6	35	切り替え	e5	vague
A013n_PN1a_00002-6	35	切り替え	e5	A013n_PN1a_00002-6	37	する	e6	equal
A013n_PN1a_00002-6	37	する	e6	A013n_PN1a_00002-6	40	ある	e7	equal
A013n_PN1a_00002-7	3	復活	e9	A013n_PN1a_00002-8	10	多様	e10	during
A013n_PN1a_00002-8	10	多様	e10	A013n_PN1a_00002-10	17	やめ	e11	contains
A013n_PN1a_00002-10	17	やめ	e11	A013n_PN1a_00002-10	26	切り替え	e12	meets
A013n_PN1a_00002-10	26	切り替え	e12	A013n_PN1a_00002-11	7	まわり	e13	before
A013n_PN1a_00002-11	20	なり	e14	A013n_PN1a_00002-11	25	調べ	e15	vague
A013n_PN1a_00002-11	25	調べ	e15	A013n_PN1a_00002-11	27	する	e16	is_included
A013n_PN1a_00002-12	10	確保	e18	A013n_PN1a_00002-13	6	かけ	e19	after
A013n_PN1a_00002-13	6	かけ	e19	A013n_PN1a_00002-13	7	家庭	e20	contains
A013n_PN1a_00002-13	7	家庭	e20	A013n_PN1a_00002-14	11	確保	e21	before
A013n_PN1a_00002-15	31	説明	e25	A013n_PN1a_00002-18	18	選ぶ	e26	vague
A013n_PN1a_00002-18	18	選ぶ	e26	A013n_PN1a_00002-19	6	赴任	e27	after
A013n_PN1a_00002-19	6	赴任	e27	A013n_PN1a_00002-19	15	休め	e28	before
A013n_PN1a_00002-19	15	休め	e28	A013n_PN1a_00002-19	18	断っ	e29	equal
A013n_PN1a_00002-19	18	断っ	e29	A013n_PN1a_00002-19	20	き	e30	equal
A013n_PN1a_00002-19	20	き	e30	A013n_PN1a_00002-19	28	やめ	e31	vague
A013n_PN1a_00002-19	28	やめ	e31	A013n_PN1a_00002-19	34	出さ	e32	equal
A013n_PN1a_00002-19	37	する	e33	A013n_PN1a_00002-19	44	話す	e34	before
A013n_PN1a_00002-19	44	話す	e34	A013n_PN1a_00002-20	12	あっ	e35	after
A013n_PN1a_00002-20	12	あっ	e35	A013n_PN1a_00002-20	16	いう	e36	before
A013n_PN1a_00002-21	24	置く	e38	A013n_PN1a_00002-22	5	行く	e39	contains
A013n_PN1a_00002-22	5	行く	e39	A013n_PN1a_00002-22	10	い	e40	before
A013n_PN1a_00002-22	10	い	e40	A013n_PN1a_00002-22	13	い	e41	vague
A013n_PN1a_00002-23	7	増え	e43	A013n_PN1a_00002-23	19	なる	e44	before
A013n_PN1a_00002-23	19	なる	e44	A013n_PN1a_00002-24	4	広	e45	during
A013n_PN1a_00002-25	10	進む	e47	A013n_PN1a_00002-25	17	実施	e48	contains
A013n_PN1a_00002-25	39	聞く	e51	A013n_PN1a_00002-27	7	戻し	e52	vague
A013n_PN1a_00002-28	15	やめ	e54	A013n_PN1a_00002-28	20	復活	e55	meets
A013n_PN1a_00002-28	20	復活	e55	A013n_PN1a_00002-29	2	受け持っ	e56	after
A013n_PN1a_00002-29	17	でき	e59	A013n_PN1a_00002-29	26	あっ	e60	before
A013n_PN1a_00002-29	26	あっ	e60	A013n_PN1a_00002-29	29	いう	e61	before
A013n_PN1a_00002-29	29	いう	e61	A013n_PN1a_00002-30	16	求め	e62	during
A013n_PN1a_00002-30	16	求め	e62	A013n_PN1a_00002-30	27	求め	e63	contains
A013n_PN1a_00002-30	37	する	e65	A013n_PN1a_00002-30	44	位置	e66	after
A013n_PN1a_00002-30	44	位置	e66	A013n_PN1a_00002-30	49	いう	e67	before
A013n_PN1a_00002-30	49	いう	e67	A013n_PN1a_00002-31	18	実施	e68	after
A013n_PN1a_00002-31	18	実施	e68	A013n_PN1a_00002-32	9	もどし	e69	before
A013n_PN1a_00002-32	9	もどし	e69	A013n_PN1a_00002-33	5	かかっ	e70	before
A013n_PN1a_00002-33	31	説明	e73	A013n_PN1a_00002-35	10	あり	e74	vague
A013n_PN1a_00002-35	10	あり	e74	A013n_PN1a_00002-35	22	務める	e75	before
A013n_PN1a_00002-35	22	務める	e75	A013n_PN1a_00002-35	41	し	e76	after
A013n_PN1a_00002-35	41	し	e76	A013n_PN1a_00002-35	48	で	e77	equal
A013n_PN1a_00002-36	33	なっ	e83	A013n_PN1a_00002-36	44	かけ	e84	before
A013n_PN1a_00002-36	44	かけ	e84	A013n_PN1a_00002-36	48	分析	e85	before
A013n_PN1a_00002-38	5	やっ	e88	A013n_PN1a_00002-38	7	やら	e89	vague
A013n_PN1a_00002-38	7	やら	e89	A013n_PN1a_00002-38	17	し	e90	vague
A013n_PN1a_00002-38	17	し	e90	A013n_PN1a_00002-38	19	時間	e91	equal
A013n_PN1a_00002-39	22	いう	e97	A013n_PN1a_00002-43	27	通わ	e98	after
A013n_PN1a_00002-43	27	通わ	e98	A013n_PN1a_00002-43	33	説得	e99	after
A013n_PN1a_00002-43	33	説得	e99	A013n_PN1a_00002-43	37	始まっ	e100	after
A013n_PN1a_00002-43	37	始まっ	e100	A013n_PN1a_00002-43	40	いう	e101	before
A013n_PN1a_00002-46	16	広がっ	e106	A013n_PN1a_00002-46	28	み	e107	before
A013n_PN1a_00002-46	28	み	e107	A013n_PN1a_00002-47	10	徹底	e108	during
A013n_PN1a_00002-47	25	ない	e110	A013n_PN1a_00002-47	28	いう	e111	contains
A013n_PN1a_00002-47	28	いう	e111	A013n_PN1a_00002-49	10	気兼ね	e112	vague
A013n_PN1a_00002-49	10	気兼ね	e112	A013n_PN1a_00002-49	15	話せる	e113	equal
A013n_PN1a_00002-49	15	話せる	e113	A013n_PN1a_00002-51	9	ない	e114	vague
A013n_PN1a_00002-51	9	ない	e114	A013n_PN1a_00002-51	15	聞い	e115	contains
A013n_PN1a_00002-53	9	なる	e119	A013n_PN1a_00002-53	12	調整	e120	after
A013n_PN1a_00002-53	12	調整	e120	A013n_PN1a_00002-53	24	もらっ	e121	before
A013n_PN1a_00002-53	24	もらっ	e121	A013n_PN1a_00002-54	9	苦労	e122	vague
A013n_PN1a_00002-54	9	苦労	e122	A013n_PN1a_00002-54	14	やりくり	e123	contains
A013n_PN1a_00002-54	14	やりくり	e123	A013n_PN1a_00002-54	21	なる	e124	before
A013n_PN1a_00002-55	13	見せ	e128	A013n_PN1a_00002-56	3	ない	e129	vague
A013n_PN1a_00002-56	3	ない	e129	A013n_PN1a_00002-58	10	会え	e130	vague
A013n_PN1a_00002-58	10	会え	e130	A013n_PN1a_00002-58	30	受け	e131	after
A013n_PN1a_00002-58	30	受け	e131	A013n_PN1a_00002-59	1	掃除	e132	before
A013n_PN1a_00002-59	1	掃除	e132	A013n_PN1a_00002-59	10	ホッと	e133	after
A013n_PN1a_00002-61	6	帰る	e135	A013n_PN1a_00002-61	12	上がる	e136	vague
A013n_PN1a_00002-61	12	上がる	e136	A013n_PN1a_00002-62	7	決め	e137	after
A013n_PN1a_00002-62	7	決め	e137	A013n_PN1a_00002-63	7	受け	e138	before
A013n_PN1a_00002-67	13	し	e146	A013n_PN1a_00002-69	13	見破る	e147	vague
A013n_PN1a_00002-69	13	見破る	e147	A013n_PN1a_00002-71	11	見	e148	vague
A013n_PN1a_00002-71	11	見	e148	A013n_PN1a_00002-71	16	通さ	e149	before
A013n_PN1a_00002-71	16	通さ	e149	A013n_PN1a_00002-72	10	切り上げる	e150	before
A013n_PN1a_00002-72	15	つかっ	e151	A013n_PN1a_00002-73	8	募る	e152	contains
A013n_PN1a_00002-76	13	変えろ	e155	A013n_PN1a_00002-76	16	言っ	e156	after
A013n_PN1a_00002-76	16	言っ	e156	A013n_PN1a_00002-76	18	き	e157	equal
A013n_PN1a_00002-76	18	き	e157	A013n_PN1a_00002-76	29	変え	e158	vague
A013n_PN1a_00002-76	29	変え	e158	A013n_PN1a_00002-77	3	絶え	e159	during
A013n_PN1a_00002-77	3	絶え	e159	A013n_PN1a_00002-79	11	見る	e160	vague
A013n_PN1a_00002-79	18	うち解け	e162	A013n_PN1a_00002-79	20	終わる	e163	meets
A013n_PN1a_00002-80	3	あっ	e165	A013n_PN1a_00002-80	7	思える	e166	equal
A013n_PN1a_00002-81	14	なく	e168	A013n_PN1a_00002-81	20	見え	e169	before
A013n_PN1a_00002-81	20	見え	e169	A013n_PN1a_00002-82	3	知る	e170	before
A013n_PN1a_00002-82	14	なる	e172	A013n_PN1a_00002-82	19	思う	e173	after
A013n_PN1a_00002-82	19	思う	e173	A013n_PN1a_00002-84	12	わかる	e174	vague
A013n_PN1a_00002-85	3	繕っ	e176	A013n_PN1a_00002-85	11	し	e177	contains
A013n_PN1a_00002-85	11	し	e177	A013n_PN1a_00002-85	18	暴れ	e178	contains
A013n_PN1a_00002-85	18	暴れ	e178	A013n_PN1a_00002-85	21	注意	e179	contains
A013n_PN1a_00002-85	21	注意	e179	A013n_PN1a_00002-85	28	つけ	e180	vague
A013n_PN1a_00002-85	28	つけ	e180	A013n_PN1a_00002-86	9	育つ	e181	during
A013n_PN1a_00002-86	9	育つ	e181	A013n_PN1a_00002-86	12	知る	e182	contains
A013n_PN1a_00002-91	17	行っ	e187	A013n_PN1a_00002-91	25	出	e188	before
A013n_PN1a_00002-92	16	多様	e190	A013n_PN1a_00002-92	24	うかがわ	e191	before
A013n_PN1a_00002-92	24	うかがわ	e191	A013n_PN1a_00002-93	4	聞い	e192	after
A013n_PN1a_00002-93	4	聞い	e192	A013n_PN1a_00002-93	6	思い浮かべ	e193	meets
