event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A022n_PN2f_00002-4	1	緩ん	e1	A022n_PN2f_00002-4	4	引き締めろ	e2	meets
A022n_PN2f_00002-4	4	引き締めろ	e2	A022n_PN2f_00002-5	13	続ける	e3	during
A022n_PN2f_00002-5	13	続ける	e3	A022n_PN2f_00002-5	24	なる	e4	before
A022n_PN2f_00002-5	24	なる	e4	A022n_PN2f_00002-5	42	臨む	e5	after
A022n_PN2f_00002-5	42	臨む	e5	A022n_PN2f_00002-6	6	神戸	e6	after
A022n_PN2f_00002-6	6	神戸	e6	A022n_PN2f_00002-6	13	練習	e7	before
A022n_PN2f_00002-6	13	練習	e7	A022n_PN2f_00002-7	14	同行	e8	during
A022n_PN2f_00002-7	14	同行	e8	A022n_PN2f_00002-7	24	加わっ	e9	contains
A022n_PN2f_00002-7	24	加わっ	e9	A022n_PN2f_00002-8	25	欠場	e10	before
A022n_PN2f_00002-8	25	欠場	e10	A022n_PN2f_00002-9	9	練習	e11	after
A022n_PN2f_00002-9	9	練習	e11	A022n_PN2f_00002-10	16	下し	e12	after
A022n_PN2f_00002-10	16	下し	e12	A022n_PN2f_00002-10	31	し	e13	meets
A022n_PN2f_00002-10	31	し	e13	A022n_PN2f_00002-10	36	示し	e14	during
A022n_PN2f_00002-10	36	示し	e14	A022n_PN2f_00002-10	54	警戒	e15	contains
A022n_PN2f_00002-10	54	警戒	e15	A022n_PN2f_00002-11	20	敗れ	e16	after
A022n_PN2f_00002-11	20	敗れ	e16	A022n_PN2f_00002-11	23	逃し	e17	meets
A022n_PN2f_00002-11	23	逃し	e17	A022n_PN2f_00002-12	4	侮れ	e18	before
A022n_PN2f_00002-12	4	侮れ	e18	A022n_PN2f_00002-12	9	いえる	e19	equal
A022n_PN2f_00002-12	9	いえる	e19	A022n_PN2f_00002-13	6	控え	e20	contains
A022n_PN2f_00002-13	6	控え	e20	A022n_PN2f_00002-13	10	臨む	e21	contains
A022n_PN2f_00002-15	21	見せ	e24	A022n_PN2f_00002-16	5	回す	e25	contains
A022n_PN2f_00002-16	27	なっ	e30	A022n_PN2f_00002-16	37	けれる	e31	contains
A022n_PN2f_00002-16	40	回復	e32	A022n_PN2f_00002-16	46	明かし	e33	contains
A022n_PN2f_00002-17	10	出	e36	A022n_PN2f_00002-18	10	出	e37	during
A022n_PN2f_00002-18	10	出	e37	A022n_PN2f_00002-19	5	立っ	e38	contains
A022n_PN2f_00002-21	15	欠場	e40	A022n_PN2f_00002-23	12	できる	e41	after
A022n_PN2f_00002-23	12	できる	e41	A022n_PN2f_00002-23	14	思っ	e42	equal
A022n_PN2f_00002-23	14	思っ	e42	A022n_PN2f_00002-23	25	参加	e43	contains
A022n_PN2f_00002-23	25	参加	e43	A022n_PN2f_00002-23	38	出	e44	before
A022n_PN2f_00002-23	38	出	e44	A022n_PN2f_00002-24	13	迫っ	e45	during
A022n_PN2f_00002-25	5	やら	e46	A022n_PN2f_00002-25	12	引き締め	e47	contains
