event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A040n_PN3b_00003-2	2	狙う	e1	A040n_PN3b_00003-4	40	発表	e2	after
A040n_PN3b_00003-4	40	発表	e2	A040n_PN3b_00003-5	26	続く	e3	before
A040n_PN3b_00003-5	26	続く	e3	A040n_PN3b_00003-5	30	狙う	e4	after
A040n_PN3b_00003-7	26	なっ	e6	A040n_PN3b_00003-8	14	獲得	e7	after
A040n_PN3b_00003-8	14	獲得	e7	A040n_PN3b_00003-9	33	発表	e8	before
A040n_PN3b_00003-9	33	発表	e8	A040n_PN3b_00003-14	6	決める	e9	after
A040n_PN3b_00003-14	6	決める	e9	A040n_PN3b_00003-15	9	行い	e10	after
A040n_PN3b_00003-15	9	行い	e10	A040n_PN3b_00003-15	23	確保	e11	before
A040n_PN3b_00003-15	23	確保	e11	A040n_PN3b_00003-15	30	決め	e12	meets
A040n_PN3b_00003-15	30	決め	e12	A040n_PN3b_00003-16	8	率いる	e13	during
A040n_PN3b_00003-16	8	率いる	e13	A040n_PN3b_00003-16	16	争っ	e14	contains
A040n_PN3b_00003-16	16	争っ	e14	A040n_PN3b_00003-19	16	なっ	e15	vague
A040n_PN3b_00003-19	16	なっ	e15	A040n_PN3b_00003-19	24	就任	e16	before
A040n_PN3b_00003-20	15	ない	e21	A040n_PN3b_00003-20	23	取っ	e22	contains
A040n_PN3b_00003-20	23	取っ	e22	A040n_PN3b_00003-20	29	話し	e23	before
A040n_PN3b_00003-20	29	話し	e23	A040n_PN3b_00003-25	24	始まる	e24	before
A040n_PN3b_00003-26	20	開幕	e27	A040n_PN3b_00003-26	27	なっ	e28	vague
A040n_PN3b_00003-26	27	なっ	e28	A040n_PN3b_00003-27	10	狙う	e29	before
A040n_PN3b_00003-27	10	狙う	e29	A040n_PN3b_00003-27	30	かけ	e30	after
A040n_PN3b_00003-29	2	３	e37	A040n_PN3b_00003-29	7	いる	e38	after
A040n_PN3b_00003-29	7	いる	e38	A040n_PN3b_00003-29	11	勝ち	e39	equal
A040n_PN3b_00003-29	11	勝ち	e39	A040n_PN3b_00003-29	16	やっ	e40	after
A040n_PN3b_00003-29	16	やっ	e40	A040n_PN3b_00003-29	20	ない	e41	equal
A040n_PN3b_00003-29	32	話し	e44	A040n_PN3b_00003-31	3	勝て	e45	before
A040n_PN3b_00003-31	3	勝て	e45	A040n_PN3b_00003-31	18	続く	e46	meets
A040n_PN3b_00003-32	17	変わる	e50	A040n_PN3b_00003-32	22	攻略	e51	before
A040n_PN3b_00003-32	22	攻略	e51	A040n_PN3b_00003-32	26	かかっ	e52	equal
A040n_PN3b_00003-33	3	おかしい	e53	A040n_PN3b_00003-34	9	主催	e54	during
A040n_PN3b_00003-34	19	受け入れ	e55	A040n_PN3b_00003-34	25	批判	e56	contains
A040n_PN3b_00003-35	15	受け入れ	e57	A040n_PN3b_00003-35	20	問わ	e58	vague
A040n_PN3b_00003-35	20	問わ	e58	A040n_PN3b_00003-35	38	持っ	e59	during
A040n_PN3b_00003-35	38	持っ	e59	A040n_PN3b_00003-35	47	答え	e60	contains
A040n_PN3b_00003-35	47	答え	e60	A040n_PN3b_00003-38	23	挟ん	e61	after
A040n_PN3b_00003-38	23	挟ん	e61	A040n_PN3b_00003-38	28	骨折	e62	before
A040n_PN3b_00003-38	28	骨折	e62	A040n_PN3b_00003-38	55	欠場	e63	before
A040n_PN3b_00003-38	55	欠場	e63	A040n_PN3b_00003-38	61	分かっ	e64	after
A040n_PN3b_00003-38	61	分かっ	e64	A040n_PN3b_00003-39	7	要する	e65	before
