event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A044n_PN5b_00003-7	5	抑制	e7	A044n_PN5b_00003-7	23	なる	e8	before
A044n_PN5b_00003-7	23	なる	e8	A044n_PN5b_00003-7	30	持っ	e9	after
A044n_PN5b_00003-7	30	持っ	e9	A044n_PN5b_00003-7	42	うなずい	e10	contains
A044n_PN5b_00003-10	26	見直し	e15	A044n_PN5b_00003-11	31	増え	e16	before
A044n_PN5b_00003-11	55	減っ	e18	A044n_PN5b_00003-12	14	加味	e19	after
A044n_PN5b_00003-12	21	目指し	e20	A044n_PN5b_00003-12	25	説明	e21	before
A044n_PN5b_00003-13	26	批判	e23	A044n_PN5b_00003-14	7	考え	e24	after
A044n_PN5b_00003-14	7	考え	e24	A044n_PN5b_00003-14	15	求め	e25	before
A044n_PN5b_00003-14	21	なる	e27	A044n_PN5b_00003-15	8	ある	e28	after
A044n_PN5b_00003-15	8	ある	e28	A044n_PN5b_00003-16	7	付け	e29	contains
A044n_PN5b_00003-16	7	付け	e29	A044n_PN5b_00003-16	12	なくす	e30	before
A044n_PN5b_00003-16	12	なくす	e30	A044n_PN5b_00003-16	15	出	e31	meets
A044n_PN5b_00003-16	15	出	e31	A044n_PN5b_00003-16	21	いう	e32	after
A044n_PN5b_00003-20	25	し	e43	A044n_PN5b_00003-20	30	説明	e44	contains
A044n_PN5b_00003-21	17	評価	e47	A044n_PN5b_00003-22	1	評価	e48	equal
A044n_PN5b_00003-22	1	評価	e48	A044n_PN5b_00003-22	9	選ぶ	e49	after
A044n_PN5b_00003-22	9	選ぶ	e49	A044n_PN5b_00003-23	15	いる	e50	during
A044n_PN5b_00003-23	15	いる	e50	A044n_PN5b_00003-23	21	及ぶ	e51	contains
A044n_PN5b_00003-29	16	目指す	e69	A044n_PN5b_00003-29	23	勝つ	e70	before
A044n_PN5b_00003-29	23	勝つ	e70	A044n_PN5b_00003-30	2	いう	e71	after
A044n_PN5b_00003-30	2	いう	e71	A044n_PN5b_00003-30	15	転職	e72	after
A044n_PN5b_00003-30	15	転職	e72	A044n_PN5b_00003-30	18	き	e73	equal
A044n_PN5b_00003-33	4	揺れ	e78	A044n_PN5b_00003-33	13	続く	e79	equal
A044n_PN5b_00003-33	13	続く	e79	A044n_PN5b_00003-35	6	増やし	e80	after
A044n_PN5b_00003-35	6	増やし	e80	A044n_PN5b_00003-36	8	見渡す	e81	vague
A044n_PN5b_00003-37	18	担当	e84	A044n_PN5b_00003-38	10	お	e85	before
A044n_PN5b_00003-38	10	お	e85	A044n_PN5b_00003-40	3	伝わり	e86	vague
