event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A007n_PN3g_00001-1	3	受ける	e1	A007n_PN3g_00001-3	19	実施	e2	is_included
A007n_PN3g_00001-3	19	実施	e2	A007n_PN3g_00001-4	8	受ける	e3	includes
A007n_PN3g_00001-4	8	受ける	e3	A007n_PN3g_00001-4	17	し	e4	after
A007n_PN3g_00001-5	10	迎え	e5	A007n_PN3g_00001-6	1	検討	e6	contains
A007n_PN3g_00001-6	19	選ば	e8	A007n_PN3g_00001-6	25	協力	e9	before
A007n_PN3g_00001-6	25	協力	e9	A007n_PN3g_00001-6	35	行う	e10	finished-by
A007n_PN3g_00001-7	26	実施	e12	A007n_PN3g_00001-7	39	期待	e13	after
A007n_PN3g_00001-7	48	運営	e15	A007n_PN3g_00001-7	57	感じる	e16	after
A007n_PN3g_00001-7	57	感じる	e16	A007n_PN3g_00001-7	68	議論	e17	vague
A007n_PN3g_00001-7	68	議論	e17	A007n_PN3g_00001-7	72	浮上	e18	contains
A007n_PN3g_00001-7	85	考える	e19	A007n_PN3g_00001-7	92	質問	e20	contains
A007n_PN3g_00001-7	92	質問	e20	A007n_PN3g_00001-12	5	経	e21	after
A007n_PN3g_00001-15	36	果たす	e26	A007n_PN3g_00001-16	8	感じ	e27	vague
A007n_PN3g_00001-17	13	当たれ	e29	A007n_PN3g_00001-18	10	足り	e30	during
A007n_PN3g_00001-18	10	足り	e30	A007n_PN3g_00001-19	14	控える	e31	contains
A007n_PN3g_00001-22	36	評価	e37	A007n_PN3g_00001-22	41	ない	e38	equal
A007n_PN3g_00001-22	41	ない	e38	A007n_PN3g_00001-26	8	経	e39	after
A007n_PN3g_00001-30	8	傾け	e42	A007n_PN3g_00001-30	15	取り上げる	e43	before
A007n_PN3g_00001-30	31	判断	e47	A007n_PN3g_00001-31	7	合わせ	e48	contains
A007n_PN3g_00001-31	18	努め	e51	A007n_PN3g_00001-32	6	なる	e52	before
A007n_PN3g_00001-32	6	なる	e52	A007n_PN3g_00001-32	12	かける	e53	before
A007n_PN3g_00001-32	12	かける	e53	A007n_PN3g_00001-32	18	受け入れ	e54	before
A007n_PN3g_00001-34	5	深め	e57	A007n_PN3g_00001-34	9	期待	e58	after
A007n_PN3g_00001-34	9	期待	e58	A007n_PN3g_00001-36	20	泳ぐ	e59	vague
A007n_PN3g_00001-36	20	泳ぐ	e59	A007n_PN3g_00001-36	27	認め	e60	vague
A007n_PN3g_00001-36	27	認め	e60	A007n_PN3g_00001-36	54	し	e61	before
A007n_PN3g_00001-36	54	し	e61	A007n_PN3g_00001-40	6	経	e62	after
A007n_PN3g_00001-40	6	経	e62	A007n_PN3g_00001-43	8	自覚	e63	before
A007n_PN3g_00001-43	8	自覚	e63	A007n_PN3g_00001-43	20	傾け	e64	contains
A007n_PN3g_00001-45	18	する	e78	A007n_PN3g_00001-46	15	差し控える	e79	after
A007n_PN3g_00001-46	15	差し控える	e79	A007n_PN3g_00001-49	4	締結	e80	after
A007n_PN3g_00001-49	4	締結	e80	A007n_PN3g_00001-49	20	否定	e81	before
A007n_PN3g_00001-49	20	否定	e81	A007n_PN3g_00001-49	43	超えれ	e82	vague
A007n_PN3g_00001-49	43	超えれ	e82	A007n_PN3g_00001-49	47	し	e83	before
A007n_PN3g_00001-49	47	し	e83	A007n_PN3g_00001-53	8	経	e84	after
A007n_PN3g_00001-53	8	経	e84	A007n_PN3g_00001-56	8	比べ	e85	before
A007n_PN3g_00001-56	30	尽くす	e90	A007n_PN3g_00001-57	7	尊重	e91	contains
A007n_PN3g_00001-57	13	徹底	e93	A007n_PN3g_00001-57	18	尽くし	e94	equal
A007n_PN3g_00001-57	25	達する	e97	A007n_PN3g_00001-57	29	期待	e98	after
A007n_PN3g_00001-57	29	期待	e98	A007n_PN3g_00001-58	8	なら	e99	before
A007n_PN3g_00001-58	23	変え	e102	A007n_PN3g_00001-58	28	ある	e103	after
A007n_PN3g_00001-58	28	ある	e103	A007n_PN3g_00001-59	8	検討	e104	before
A007n_PN3g_00001-59	8	検討	e104	A007n_PN3g_00001-59	12	ある	e105	after
A007n_PN3g_00001-59	12	ある	e105	A007n_PN3g_00001-60	11	考慮	e106	before
A007n_PN3g_00001-63	6	争わ	e110	A007n_PN3g_00001-63	20	し	e111	before
A007n_PN3g_00001-63	20	し	e111	A007n_PN3g_00001-67	9	経	e112	after
A007n_PN3g_00001-71	17	バランス	e117	A007n_PN3g_00001-71	24	考え	e118	equal
A007n_PN3g_00001-71	24	考え	e118	A007n_PN3g_00001-72	5	言う	e119	contains
A007n_PN3g_00001-72	5	言う	e119	A007n_PN3g_00001-72	9	聞き	e120	equal
A007n_PN3g_00001-72	18	伝え	e122	A007n_PN3g_00001-72	25	協力	e123	before
A007n_PN3g_00001-72	28	高める	e124	A007n_PN3g_00001-72	31	期待	e125	after
A007n_PN3g_00001-72	31	期待	e125	A007n_PN3g_00001-74	6	期待	e126	equal
A007n_PN3g_00001-74	6	期待	e126	A007n_PN3g_00001-76	35	及ぶ	e127	vague
A007n_PN3g_00001-76	35	及ぶ	e127	A007n_PN3g_00001-76	38	是認	e128	before
A007n_PN3g_00001-76	38	是認	e128	A007n_PN3g_00001-76	42	でき	e129	equal
A007n_PN3g_00001-76	42	でき	e129	A007n_PN3g_00001-77	8	反し	e130	before
A007n_PN3g_00001-77	8	反し	e130	A007n_PN3g_00001-77	12	判断	e131	equal
A007n_PN3g_00001-77	12	判断	e131	A007n_PN3g_00001-81	7	経	e132	after
A007n_PN3g_00001-84	38	当たる	e138	A007n_PN3g_00001-85	9	ない	e139	during
A007n_PN3g_00001-86	12	抱く	e143	A007n_PN3g_00001-86	22	配慮	e144	contains
A007n_PN3g_00001-89	17	し	e146	A007n_PN3g_00001-89	48	判断	e147	before
A007n_PN3g_00001-89	48	判断	e147	A007n_PN3g_00001-93	7	経	e148	after
A007n_PN3g_00001-96	24	する	e152	A007n_PN3g_00001-96	32	習い	e153	after
A007n_PN3g_00001-96	32	習い	e153	A007n_PN3g_00001-96	40	信じ	e154	equal
A007n_PN3g_00001-96	44	考える	e156	A007n_PN3g_00001-97	11	かける	e157	contains
A007n_PN3g_00001-98	7	理解	e159	A007n_PN3g_00001-99	12	得	e160	vague
A007n_PN3g_00001-111	25	考える	e169	A007n_PN3g_00001-111	30	目指し	e170	contains
A007n_PN3g_00001-111	30	目指し	e170	A007n_PN3g_00001-111	32	努力	e171	equal
A007n_PN3g_00001-112	7	負う	e174	A007n_PN3g_00001-112	16	確保	e175	after
A007n_PN3g_00001-113	6	育て上げる	e178	A007n_PN3g_00001-114	7	交錯	e179	after
A007n_PN3g_00001-118	14	当たっ	e185	A007n_PN3g_00001-119	9	認め	e186	vague
A007n_PN3g_00001-119	9	認め	e186	A007n_PN3g_00001-119	37	なっ	e187	after
A007n_PN3g_00001-119	37	なっ	e187	A007n_PN3g_00001-119	45	棄却	e188	before
A007n_PN3g_00001-119	45	棄却	e188	A007n_PN3g_00001-123	10	経	e189	after
A007n_PN3g_00001-123	10	経	e189	A007n_PN3g_00001-126	8	理解	e190	before
A007n_PN3g_00001-126	8	理解	e190	A007n_PN3g_00001-126	16	なる	e191	meets
A007n_PN3g_00001-129	19	根付か	e198	A007n_PN3g_00001-129	26	深め	e199	contains
A007n_PN3g_00001-129	26	深め	e199	A007n_PN3g_00001-129	30	期待	e200	after
A007n_PN3g_00001-129	30	期待	e200	A007n_PN3g_00001-132	10	否定	e201	after
A007n_PN3g_00001-132	10	否定	e201	A007n_PN3g_00001-132	40	棄却	e202	before
A007n_PN3g_00001-135	39	増え	e204	A007n_PN3g_00001-135	51	なっ	e205	meets
A007n_PN3g_00001-135	51	なっ	e205	A007n_PN3g_00001-135	65	分かっ	e206	before
A007n_PN3g_00001-135	65	分かっ	e206	A007n_PN3g_00001-136	10	上昇	e207	after
A007n_PN3g_00001-136	10	上昇	e207	A007n_PN3g_00001-137	9	み	e208	before
A007n_PN3g_00001-137	16	なれ	e210	A007n_PN3g_00001-137	23	つながる	e211	meets
A007n_PN3g_00001-137	23	つながる	e211	A007n_PN3g_00001-137	26	ある	e212	after
A007n_PN3g_00001-137	26	ある	e212	A007n_PN3g_00001-138	20	移る	e213	after
A007n_PN3g_00001-138	38	支払え	e217	A007n_PN3g_00001-138	42	出	e218	equal
A007n_PN3g_00001-139	15	増え	e221	A007n_PN3g_00001-139	19	み	e222	before
A007n_PN3g_00001-140	34	超え	e224	A007n_PN3g_00001-141	23	とどまっ	e225	equal
A007n_PN3g_00001-142	47	交付	e233	A007n_PN3g_00001-142	63	増え	e234	contains
A007n_PN3g_00001-142	63	増え	e234	A007n_PN3g_00001-142	73	記録	e235	meets
