event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A047n_PN1c_00004-4	7	生かす	e1	A047n_PN1c_00004-6	9	意味	e2	vague
A047n_PN1c_00004-7	6	冠し	e4	A047n_PN1c_00004-7	24	集め	e5	before
A047n_PN1c_00004-8	31	避け	e9	A047n_PN1c_00004-8	36	届ける	e10	equal
A047n_PN1c_00004-10	13	配置	e13	A047n_PN1c_00004-10	19	通れ	e14	before
A047n_PN1c_00004-10	19	通れ	e14	A047n_PN1c_00004-10	23	配信	e15	before
A047n_PN1c_00004-10	23	配信	e15	A047n_PN1c_00004-10	30	駆使	e16	after
A047n_PN1c_00004-10	30	駆使	e16	A047n_PN1c_00004-10	33	決定	e17	before
A047n_PN1c_00004-10	33	決定	e17	A047n_PN1c_00004-10	38	ある	e18	during
A047n_PN1c_00004-10	38	ある	e18	A047n_PN1c_00004-11	7	左右	e19	before
A047n_PN1c_00004-11	7	左右	e19	A047n_PN1c_00004-11	12	切り開い	e20	after
A047n_PN1c_00004-11	12	切り開い	e20	A047n_PN1c_00004-11	24	さ	e21	before
A047n_PN1c_00004-11	24	さ	e21	A047n_PN1c_00004-11	33	かかわっ	e22	after
A047n_PN1c_00004-13	34	考案	e27	A047n_PN1c_00004-13	44	つながっ	e28	before
A047n_PN1c_00004-13	44	つながっ	e28	A047n_PN1c_00004-14	6	比べ	e29	after
A047n_PN1c_00004-14	8	立ち	e30	A047n_PN1c_00004-15	6	果たし	e31	before
A047n_PN1c_00004-16	9	なっ	e33	A047n_PN1c_00004-16	27	強調	e34	before
A047n_PN1c_00004-18	7	売り込む	e38	A047n_PN1c_00004-18	27	達する	e39	vague
A047n_PN1c_00004-18	27	達する	e39	A047n_PN1c_00004-19	41	膨らん	e40	contains
A047n_PN1c_00004-19	41	膨らん	e40	A047n_PN1c_00004-19	45	見	e41	before
A047n_PN1c_00004-22	38	支援	e52	A047n_PN1c_00004-23	13	取っ	e53	contains
A047n_PN1c_00004-23	13	取っ	e53	A047n_PN1c_00004-23	21	還元	e54	before
A047n_PN1c_00004-23	21	還元	e54	A047n_PN1c_00004-23	33	なっ	e55	before
A047n_PN1c_00004-24	13	なけれ	e57	A047n_PN1c_00004-24	23	埋もれ	e58	before
A047n_PN1c_00004-24	23	埋もれ	e58	A047n_PN1c_00004-24	29	指摘	e59	before
A047n_PN1c_00004-25	51	取り込もう	e67	A047n_PN1c_00004-25	53	する	e68	equal
A047n_PN1c_00004-26	20	与え	e72	A047n_PN1c_00004-27	14	担当	e73	contains
A047n_PN1c_00004-27	14	担当	e73	A047n_PN1c_00004-28	5	上げる	e74	during
A047n_PN1c_00004-32	14	搭載	e76	A047n_PN1c_00004-32	26	発売	e77	before
A047n_PN1c_00004-32	26	発売	e77	A047n_PN1c_00004-33	8	録音	e78	before
A047n_PN1c_00004-33	15	選ん	e80	A047n_PN1c_00004-33	17	編集	e81	before
A047n_PN1c_00004-33	17	編集	e81	A047n_PN1c_00004-34	13	書き込む	e82	before
A047n_PN1c_00004-34	13	書き込む	e82	A047n_PN1c_00004-35	8	録音	e83	after
A047n_PN1c_00004-35	8	録音	e83	A047n_PN1c_00004-39	20	発売	e84	contains
A047n_PN1c_00004-39	20	発売	e84	A047n_PN1c_00004-40	3	摘ん	e85	after
A047n_PN1c_00004-40	3	摘ん	e85	A047n_PN1c_00004-40	7	使用	e86	before
A047n_PN1c_00004-40	7	使用	e86	A047n_PN1c_00004-40	10	熟成	e87	before
A047n_PN1c_00004-40	10	熟成	e87	A047n_PN1c_00004-40	19	楽しめる	e88	before
A047n_PN1c_00004-40	19	楽しめる	e88	A047n_PN1c_00004-40	21	いう	e89	after
A047n_PN1c_00004-45	8	落とす	e91	A047n_PN1c_00004-46	29	発売	e92	after
A047n_PN1c_00004-47	20	落とせる	e96	A047n_PN1c_00004-47	22	いう	e97	after
A047n_PN1c_00004-47	22	いう	e97	A047n_PN1c_00004-48	4	あり	e98	during
