event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A034n_PN1d_00003-3	19	管理	e1	A034n_PN1d_00003-3	33	わから	e2	before
A034n_PN1d_00003-3	33	わから	e2	A034n_PN1d_00003-3	35	なり	e3	equal
A034n_PN1d_00003-3	43	なくなっ	e4	A034n_PN1d_00003-3	53	分かっ	e5	before
A034n_PN1d_00003-3	53	分かっ	e5	A034n_PN1d_00003-4	6	着服	e6	after
A034n_PN1d_00003-4	6	着服	e6	A034n_PN1d_00003-4	10	み	e7	before
A034n_PN1d_00003-4	10	み	e7	A034n_PN1d_00003-4	24	告訴	e8	before
A034n_PN1d_00003-4	24	告訴	e8	A034n_PN1d_00003-5	18	かけ	e9	after
A034n_PN1d_00003-5	18	かけ	e9	A034n_PN1d_00003-5	32	着服	e10	equal
A034n_PN1d_00003-5	32	着服	e10	A034n_PN1d_00003-5	37	刑事	e11	before
A034n_PN1d_00003-5	37	刑事	e11	A034n_PN1d_00003-7	18	合う	e12	after
A034n_PN1d_00003-7	18	合う	e12	A034n_PN1d_00003-7	21	チェック	e13	equal
A034n_PN1d_00003-7	21	チェック	e13	A034n_PN1d_00003-8	7	担当	e14	after
A034n_PN1d_00003-8	7	担当	e14	A034n_PN1d_00003-8	15	調べ	e15	before
A034n_PN1d_00003-8	15	調べ	e15	A034n_PN1d_00003-8	24	不足	e16	before
A034n_PN1d_00003-8	30	わかっ	e17	A034n_PN1d_00003-11	22	倒れ	e18	before
A034n_PN1d_00003-11	31	気づい	e19	A034n_PN1d_00003-11	38	見つけ	e20	before
A034n_PN1d_00003-11	38	見つけ	e20	A034n_PN1d_00003-11	40	通報	e21	before
A034n_PN1d_00003-11	40	通報	e21	A034n_PN1d_00003-12	24	み	e22	before
A034n_PN1d_00003-12	24	み	e22	A034n_PN1d_00003-12	33	並べ	e23	after
A034n_PN1d_00003-12	33	並べ	e23	A034n_PN1d_00003-12	35	置か	e24	equal
A034n_PN1d_00003-12	42	置か	e25	A034n_PN1d_00003-12	63	書き込ん	e26	after
A034n_PN1d_00003-12	63	書き込ん	e26	A034n_PN1d_00003-12	71	つづっ	e27	equal
A034n_PN1d_00003-12	71	つづっ	e27	A034n_PN1d_00003-12	79	入っ	e28	before
A034n_PN1d_00003-13	14	ない	e31	A034n_PN1d_00003-13	17	いえ	e32	contains
A034n_PN1d_00003-13	17	いえ	e32	A034n_PN1d_00003-13	20	疲れ	e33	during
A034n_PN1d_00003-13	20	疲れ	e33	A034n_PN1d_00003-13	25	生き	e34	during
A034n_PN1d_00003-13	25	生き	e34	A034n_PN1d_00003-13	29	ない	e35	equal
A034n_PN1d_00003-13	29	ない	e35	A034n_PN1d_00003-13	33	書か	e36	before
A034n_PN1d_00003-13	33	書か	e36	A034n_PN1d_00003-13	39	いう	e37	before
A034n_PN1d_00003-13	39	いう	e37	A034n_PN1d_00003-14	14	図っ	e38	after
A034n_PN1d_00003-14	14	図っ	e38	A034n_PN1d_00003-14	17	み	e39	before
A034n_PN1d_00003-14	17	み	e39	A034n_PN1d_00003-15	6	あっ	e40	after
A034n_PN1d_00003-15	6	あっ	e40	A034n_PN1d_00003-15	45	判明	e41	before
A034n_PN1d_00003-15	45	判明	e41	A034n_PN1d_00003-16	22	行く	e42	after
A034n_PN1d_00003-16	22	行く	e42	A034n_PN1d_00003-16	25	言っ	e43	after
A034n_PN1d_00003-16	25	言っ	e43	A034n_PN1d_00003-16	32	出	e44	before
A034n_PN1d_00003-16	32	出	e44	A034n_PN1d_00003-17	9	知ら	e45	before
A034n_PN1d_00003-17	9	知ら	e45	A034n_PN1d_00003-17	12	話し	e46	before
A034n_PN1d_00003-17	12	話し	e46	A034n_PN1d_00003-21	12	からみ	e47	vague
A034n_PN1d_00003-21	33	だまし取っ	e48	A034n_PN1d_00003-21	36	し	e49	before
A034n_PN1d_00003-21	36	し	e49	A034n_PN1d_00003-22	30	逮捕	e50	before
A034n_PN1d_00003-22	30	逮捕	e50	A034n_PN1d_00003-23	35	退社	e51	after
A034n_PN1d_00003-23	35	退社	e51	A034n_PN1d_00003-23	58	開設	e52	after
A034n_PN1d_00003-23	58	開設	e52	A034n_PN1d_00003-23	64	振り込ま	e53	before
A034n_PN1d_00003-23	64	振り込ま	e53	A034n_PN1d_00003-23	73	引き落とす	e54	before
A034n_PN1d_00003-23	76	だまし取っ	e55	A034n_PN1d_00003-27	8	経	e56	after
A034n_PN1d_00003-28	10	呼ん	e58	A034n_PN1d_00003-29	9	かけ	e59	before
A034n_PN1d_00003-29	9	かけ	e59	A034n_PN1d_00003-29	16	出演	e60	contains
A034n_PN1d_00003-34	8	ある	e62	A034n_PN1d_00003-36	11	使わ	e63	during
A034n_PN1d_00003-36	24	さ	e64	A034n_PN1d_00003-36	39	ない	e65	contains
A034n_PN1d_00003-36	39	ない	e65	A034n_PN1d_00003-36	41	さ	e66	equal
A034n_PN1d_00003-36	63	ある	e71	A034n_PN1d_00003-36	66	する	e72	equal
A034n_PN1d_00003-36	66	する	e72	A034n_PN1d_00003-36	87	公表	e73	before
