event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A045n_PN5c_00003-8	25	通じる	e11	A045n_PN5c_00003-9	4	計算	e12	vague
A045n_PN5c_00003-9	4	計算	e12	A045n_PN5c_00003-11	9	開か	e13	after
A045n_PN5c_00003-11	9	開か	e13	A045n_PN5c_00003-11	27	見せつけ	e14	before
A045n_PN5c_00003-11	27	見せつけ	e14	A045n_PN5c_00003-11	39	果たし	e15	before
A045n_PN5c_00003-12	18	出し	e17	A045n_PN5c_00003-13	7	平均	e18	before
A045n_PN5c_00003-13	7	平均	e18	A045n_PN5c_00003-13	17	走っ	e19	before
A045n_PN5c_00003-14	19	計算	e21	A045n_PN5c_00003-16	18	走っ	e22	after
A045n_PN5c_00003-17	7	走る	e23	A045n_PN5c_00003-17	13	かかっ	e24	equal
A045n_PN5c_00003-17	13	かかっ	e24	A045n_PN5c_00003-18	3	走る	e25	equal
A045n_PN5c_00003-18	3	走る	e25	A045n_PN5c_00003-18	6	かかっ	e26	equal
A045n_PN5c_00003-20	11	果たし	e29	A045n_PN5c_00003-20	25	達成	e30	before
A045n_PN5c_00003-20	25	達成	e30	A045n_PN5c_00003-24	19	あふれ	e31	after
A045n_PN5c_00003-26	29	指す	e35	A045n_PN5c_00003-26	32	なり	e36	started-by
A045n_PN5c_00003-30	7	始まり	e49	A045n_PN5c_00003-31	11	開い	e50	after
A045n_PN5c_00003-31	11	開い	e50	A045n_PN5c_00003-31	16	わくわく	e51	equal
A045n_PN5c_00003-31	16	わくわく	e51	A045n_PN5c_00003-31	21	思いだし	e52	before
A045n_PN5c_00003-31	21	思いだし	e52	A045n_PN5c_00003-31	25	帰っ	e53	before
A045n_PN5c_00003-31	25	帰っ	e53	A045n_PN5c_00003-31	27	取り組み	e54	equal
A045n_PN5c_00003-31	27	取り組み	e54	A045n_PN5c_00003-34	8	取り上げる	e55	before
A045n_PN5c_00003-34	11	入り	e56	A045n_PN5c_00003-35	6	組み合わせ	e57	after
A045n_PN5c_00003-35	6	組み合わせ	e57	A045n_PN5c_00003-35	16	作っ	e58	before
A045n_PN5c_00003-35	16	作っ	e58	A045n_PN5c_00003-39	22	実質	e59	after
A045n_PN5c_00003-39	22	実質	e59	A045n_PN5c_00003-39	29	し	e60	equal
A045n_PN5c_00003-39	29	し	e60	A045n_PN5c_00003-39	52	協議	e61	contains
A045n_PN5c_00003-39	52	協議	e61	A045n_PN5c_00003-39	59	分かっ	e62	before
A045n_PN5c_00003-39	59	分かっ	e62	A045n_PN5c_00003-40	20	知ら	e63	after
A045n_PN5c_00003-40	20	知ら	e63	A045n_PN5c_00003-40	27	認識	e64	equal
A045n_PN5c_00003-40	27	認識	e64	A045n_PN5c_00003-40	34	説明	e65	contains
A045n_PN5c_00003-40	34	説明	e65	A045n_PN5c_00003-40	49	発足	e66	before
A045n_PN5c_00003-40	49	発足	e66	A045n_PN5c_00003-40	75	参加	e67	after
