event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A027n_PN3e_00002-4	26	減っ	e2	A027n_PN3e_00002-5	13	落ちる	e3	during
A027n_PN3e_00002-5	13	落ちる	e3	A027n_PN3e_00002-5	16	健闘	e4	equal
A027n_PN3e_00002-5	16	健闘	e4	A027n_PN3e_00002-6	35	上っ	e5	contains
A027n_PN3e_00002-6	35	上っ	e5	A027n_PN3e_00002-7	13	うかがえる	e6	before
A027n_PN3e_00002-7	13	うかがえる	e6	A027n_PN3e_00002-8	4	外さ	e7	vague
A027n_PN3e_00002-8	4	外さ	e7	A027n_PN3e_00002-10	9	務まり	e8	vague
A027n_PN3e_00002-10	9	務まり	e8	A027n_PN3e_00002-11	26	し	e9	after
A027n_PN3e_00002-11	26	し	e9	A027n_PN3e_00002-11	30	なる	e10	before
A027n_PN3e_00002-11	30	なる	e10	A027n_PN3e_00002-11	36	説い	e11	after
A027n_PN3e_00002-11	36	説い	e11	A027n_PN3e_00002-12	7	始める	e12	after
A027n_PN3e_00002-12	17	開い	e15	A027n_PN3e_00002-13	3	受け	e16	contains
A027n_PN3e_00002-13	3	受け	e16	A027n_PN3e_00002-13	11	卒業	e17	after
A027n_PN3e_00002-13	11	卒業	e17	A027n_PN3e_00002-14	6	作成	e18	after
A027n_PN3e_00002-14	6	作成	e18	A027n_PN3e_00002-15	8	込め	e19	before
A027n_PN3e_00002-16	16	説明	e23	A027n_PN3e_00002-17	8	目立つ	e24	during
A027n_PN3e_00002-17	40	送っ	e28	A027n_PN3e_00002-18	5	写す	e29	vague
A027n_PN3e_00002-18	5	写す	e29	A027n_PN3e_00002-21	10	開い	e30	after
A027n_PN3e_00002-21	10	開い	e30	A027n_PN3e_00002-21	20	合わせ	e31	equal
A027n_PN3e_00002-21	20	合わせ	e31	A027n_PN3e_00002-21	22	募集	e32	equal
A027n_PN3e_00002-21	22	募集	e32	A027n_PN3e_00002-21	37	発表	e33	before
A027n_PN3e_00002-21	37	発表	e33	A027n_PN3e_00002-22	34	選ば	e34	after
A027n_PN3e_00002-24	6	なっ	e36	A027n_PN3e_00002-24	18	たたずむ	e37	during
A027n_PN3e_00002-24	18	たたずむ	e37	A027n_PN3e_00002-24	23	とらえ	e38	contains
A027n_PN3e_00002-24	23	とらえ	e38	A027n_PN3e_00002-24	31	包ま	e39	during
A027n_PN3e_00002-25	12	目立っ	e42	A027n_PN3e_00002-25	17	変わり	e43	before
A027n_PN3e_00002-25	17	変わり	e43	A027n_PN3e_00002-25	21	上がっ	e44	equal
A027n_PN3e_00002-28	13	役立つ	e48	A027n_PN3e_00002-28	16	満載	e49	after
A027n_PN3e_00002-28	16	満載	e49	A027n_PN3e_00002-28	30	始め	e50	before
A027n_PN3e_00002-28	30	始め	e50	A027n_PN3e_00002-29	13	進む	e51	during
A027n_PN3e_00002-29	22	まとめ	e53	A027n_PN3e_00002-29	26	応援	e54	before
A027n_PN3e_00002-29	26	応援	e54	A027n_PN3e_00002-29	29	作っ	e55	contains
A027n_PN3e_00002-29	29	作っ	e55	A027n_PN3e_00002-30	11	あしらい	e56	contains
A027n_PN3e_00002-30	15	し	e58	A027n_PN3e_00002-31	16	楽しめる	e59	before
A027n_PN3e_00002-31	16	楽しめる	e59	A027n_PN3e_00002-31	32	掲載	e60	after
A027n_PN3e_00002-32	16	配布	e62	A027n_PN3e_00002-32	28	配る	e63	contains
