event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A016n_PN1e_00002-3	29	設ける	e3	A016n_PN1e_00002-3	32	表明	e4	after
A016n_PN1e_00002-3	32	表明	e4	A016n_PN1e_00002-4	14	呼ば	e5	during
A016n_PN1e_00002-4	14	呼ば	e5	A016n_PN1e_00002-4	25	振るい	e6	contains
A016n_PN1e_00002-4	25	振るい	e6	A016n_PN1e_00002-4	29	直面	e7	during
A016n_PN1e_00002-4	37	する	e9	A016n_PN1e_00002-5	27	答え	e10	after
A016n_PN1e_00002-5	27	答え	e10	A016n_PN1e_00002-6	8	策定	e11	after
A016n_PN1e_00002-6	21	改め	e13	A016n_PN1e_00002-7	13	完了	e14	before
A016n_PN1e_00002-7	13	完了	e14	A016n_PN1e_00002-8	16	まとめ	e15	after
A016n_PN1e_00002-8	16	まとめ	e15	A016n_PN1e_00002-8	37	依存	e16	during
A016n_PN1e_00002-8	37	依存	e16	A016n_PN1e_00002-8	49	見直す	e17	contains
A016n_PN1e_00002-8	49	見直す	e17	A016n_PN1e_00002-8	52	打ち出し	e18	after
A016n_PN1e_00002-8	52	打ち出し	e18	A016n_PN1e_00002-9	8	準じる	e19	before
A016n_PN1e_00002-9	8	準じる	e19	A016n_PN1e_00002-9	11	さ	e20	after
A016n_PN1e_00002-9	11	さ	e20	A016n_PN1e_00002-10	17	統合	e21	before
A016n_PN1e_00002-10	17	統合	e21	A016n_PN1e_00002-10	29	検討	e22	before
A016n_PN1e_00002-10	29	検討	e22	A016n_PN1e_00002-14	13	進め	e23	during
A016n_PN1e_00002-14	13	進め	e23	A016n_PN1e_00002-14	56	持ち込ま	e24	before
A016n_PN1e_00002-14	56	持ち込ま	e24	A016n_PN1e_00002-14	61	結ん	e25	after
A016n_PN1e_00002-14	61	結ん	e25	A016n_PN1e_00002-14	71	確認	e26	before
A016n_PN1e_00002-14	71	確認	e26	A016n_PN1e_00002-14	78	示し	e27	after
A016n_PN1e_00002-14	78	示し	e27	A016n_PN1e_00002-15	16	答え	e28	vague
A016n_PN1e_00002-15	16	答え	e28	A016n_PN1e_00002-16	5	チェック	e29	before
A016n_PN1e_00002-16	5	チェック	e29	A016n_PN1e_00002-16	15	持ち込ま	e30	vague
A016n_PN1e_00002-16	31	努める	e32	A016n_PN1e_00002-16	45	協議	e33	vague
A016n_PN1e_00002-16	45	協議	e33	A016n_PN1e_00002-17	11	決まる	e34	after
A016n_PN1e_00002-17	11	決まる	e34	A016n_PN1e_00002-17	20	設置	e35	vague
A016n_PN1e_00002-17	20	設置	e35	A016n_PN1e_00002-17	29	協議	e36	after
A016n_PN1e_00002-17	29	協議	e36	A016n_PN1e_00002-19	9	始まる	e37	contains
A016n_PN1e_00002-19	9	始まる	e37	A016n_PN1e_00002-19	26	初	e38	contains
A016n_PN1e_00002-19	26	初	e38	A016n_PN1e_00002-19	36	固まっ	e39	after
A016n_PN1e_00002-19	36	固まっ	e39	A016n_PN1e_00002-20	18	行わ	e40	before
A016n_PN1e_00002-20	18	行わ	e40	A016n_PN1e_00002-21	1	続い	e41	before
A016n_PN1e_00002-21	1	続い	e41	A016n_PN1e_00002-21	20	出席	e42	meets
A016n_PN1e_00002-21	20	出席	e42	A016n_PN1e_00002-21	29	戻る	e43	before
A016n_PN1e_00002-21	29	戻る	e43	A016n_PN1e_00002-25	9	ＰＲ	e44	during
A016n_PN1e_00002-25	9	ＰＲ	e44	A016n_PN1e_00002-25	35	出港	e45	contains
A016n_PN1e_00002-25	35	出港	e45	A016n_PN1e_00002-25	46	向かっ	e46	meets
A016n_PN1e_00002-26	32	実施	e48	A016n_PN1e_00002-27	10	定期	e49	during
A016n_PN1e_00002-27	10	定期	e49	A016n_PN1e_00002-27	17	借り	e50	contains
A016n_PN1e_00002-27	17	借り	e50	A016n_PN1e_00002-27	24	延長	e51	before
A016n_PN1e_00002-27	24	延長	e51	A016n_PN1e_00002-28	15	積ん	e52	before
A016n_PN1e_00002-28	15	積ん	e52	A016n_PN1e_00002-28	32	公募	e53	after
A016n_PN1e_00002-28	32	公募	e53	A016n_PN1e_00002-28	42	乗船	e54	before
A016n_PN1e_00002-28	42	乗船	e54	A016n_PN1e_00002-29	19	務める	e55	during
A016n_PN1e_00002-29	19	務める	e55	A016n_PN1e_00002-29	35	なる	e56	contains
A016n_PN1e_00002-29	35	なる	e56	A016n_PN1e_00002-29	43	目指す	e57	during
A016n_PN1e_00002-29	55	見せ	e59	A016n_PN1e_00002-30	20	着く	e60	before
A016n_PN1e_00002-30	20	着く	e60	A016n_PN1e_00002-31	4	出る	e61	after
A016n_PN1e_00002-31	4	出る	e61	A016n_PN1e_00002-35	18	開か	e62	vague
A016n_PN1e_00002-35	18	開か	e62	A016n_PN1e_00002-35	27	公表	e63	after
A016n_PN1e_00002-35	27	公表	e63	A016n_PN1e_00002-35	54	提出	e64	before
