event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A020n_PN2c_00002-2	21	迎え	e1	A020n_PN2c_00002-2	25	予定	e2	after
A020n_PN2c_00002-2	25	予定	e2	A020n_PN2c_00002-2	38	聞く	e3	contains
A020n_PN2c_00002-2	38	聞く	e3	A020n_PN2c_00002-3	36	届ける	e4	before
A020n_PN2c_00002-5	7	おくる	e5	A020n_PN2c_00002-6	27	迎え	e6	before
A020n_PN2c_00002-6	37	おくる	e7	A020n_PN2c_00002-7	28	発表	e8	after
A020n_PN2c_00002-7	28	発表	e8	A020n_PN2c_00002-7	35	迎え	e9	before
A020n_PN2c_00002-7	35	迎え	e9	A020n_PN2c_00002-7	37	おくる	e10	contains
A020n_PN2c_00002-8	22	極めよう	e12	A020n_PN2c_00002-9	13	できる	e13	vague
A020n_PN2c_00002-9	19	提案	e15	A020n_PN2c_00002-10	23	迎え	e16	before
A020n_PN2c_00002-10	23	迎え	e16	A020n_PN2c_00002-10	25	おくる	e17	equal
A020n_PN2c_00002-14	15	行わ	e19	A020n_PN2c_00002-14	34	指摘	e20	after
A020n_PN2c_00002-14	61	改善	e22	A020n_PN2c_00002-14	68	し	e23	before
A020n_PN2c_00002-14	68	し	e23	A020n_PN2c_00002-14	73	張り替える	e24	before
A020n_PN2c_00002-14	81	示し	e26	A020n_PN2c_00002-15	23	視察	e27	after
A020n_PN2c_00002-16	22	盛り上がる	e30	A020n_PN2c_00002-16	25	あっ	e31	equal
A020n_PN2c_00002-16	25	あっ	e31	A020n_PN2c_00002-16	47	はがれ	e32	after
A020n_PN2c_00002-16	53	あく	e33	A020n_PN2c_00002-16	58	見	e34	before
A020n_PN2c_00002-18	13	伸び	e38	A020n_PN2c_00002-18	27	管理	e39	during
A020n_PN2c_00002-18	27	管理	e39	A020n_PN2c_00002-18	36	努め	e40	contains
A020n_PN2c_00002-18	36	努め	e40	A020n_PN2c_00002-18	43	つながっ	e41	before
A020n_PN2c_00002-18	43	つながっ	e41	A020n_PN2c_00002-18	50	示し	e42	before
A020n_PN2c_00002-18	50	示し	e42	A020n_PN2c_00002-19	18	訪れ	e43	after
A020n_PN2c_00002-19	18	訪れ	e43	A020n_PN2c_00002-19	29	入れ	e44	before
A020n_PN2c_00002-19	29	入れ	e44	A020n_PN2c_00002-19	33	努める	e45	equal
A020n_PN2c_00002-19	33	努める	e45	A020n_PN2c_00002-19	42	し	e46	after
A020n_PN2c_00002-19	42	し	e46	A020n_PN2c_00002-22	30	受ける	e47	before
A020n_PN2c_00002-22	30	受ける	e47	A020n_PN2c_00002-22	32	報じ	e48	after
A020n_PN2c_00002-22	32	報じ	e48	A020n_PN2c_00002-23	11	関連	e49	after
A020n_PN2c_00002-23	11	関連	e49	A020n_PN2c_00002-23	16	あっ	e50	vague
A020n_PN2c_00002-23	16	あっ	e50	A020n_PN2c_00002-23	25	認定	e51	vague
A020n_PN2c_00002-23	25	認定	e51	A020n_PN2c_00002-23	49	預ける	e52	before
A020n_PN2c_00002-23	49	預ける	e52	A020n_PN2c_00002-23	52	出	e53	after
A020n_PN2c_00002-23	66	受ける	e55	A020n_PN2c_00002-23	70	いう	e56	after
A020n_PN2c_00002-23	70	いう	e56	A020n_PN2c_00002-24	18	来日	e57	before
A020n_PN2c_00002-24	18	来日	e57	A020n_PN2c_00002-24	21	み	e58	after
A020n_PN2c_00002-24	21	み	e58	A020n_PN2c_00002-26	6	悩ん	e59	after
A020n_PN2c_00002-26	6	悩ん	e59	A020n_PN2c_00002-27	4	自殺	e60	after
A020n_PN2c_00002-27	4	自殺	e60	A020n_PN2c_00002-27	20	自殺	e61	equal
A020n_PN2c_00002-27	20	自殺	e61	A020n_PN2c_00002-27	25	悩ん	e62	before
A020n_PN2c_00002-27	25	悩ん	e62	A020n_PN2c_00002-27	29	ある	e63	equal
A020n_PN2c_00002-27	29	ある	e63	A020n_PN2c_00002-27	50	発表	e64	before
A020n_PN2c_00002-27	50	発表	e64	A020n_PN2c_00002-27	67	わかっ	e65	before
A020n_PN2c_00002-27	67	わかっ	e65	A020n_PN2c_00002-28	24	参加	e66	after
A020n_PN2c_00002-28	24	参加	e66	A020n_PN2c_00002-29	10	亡くし	e67	after
A020n_PN2c_00002-30	2	亡くなっ	e68	A020n_PN2c_00002-30	25	思っ	e69	before
A020n_PN2c_00002-30	25	思っ	e69	A020n_PN2c_00002-31	10	語り合う	e70	before
A020n_PN2c_00002-31	10	語り合う	e70	A020n_PN2c_00002-31	40	言え	e71	during
A020n_PN2c_00002-31	40	言え	e71	A020n_PN2c_00002-31	44	話し	e72	contains
A020n_PN2c_00002-31	44	話し	e72	A020n_PN2c_00002-31	48	答え	e73	before
A020n_PN2c_00002-31	48	答え	e73	A020n_PN2c_00002-31	62	比べ	e74	before
A020n_PN2c_00002-31	62	比べ	e74	A020n_PN2c_00002-31	71	言い	e75	during
A020n_PN2c_00002-31	71	言い	e75	A020n_PN2c_00002-31	76	浮かん	e76	contains
