event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A051n_PN2d_00004-4	5	点滅	e3	A051n_PN2d_00004-4	13	続く	e4	equal
A051n_PN2d_00004-4	13	続く	e4	A051n_PN2d_00004-5	3	ない	e5	equal
A051n_PN2d_00004-6	6	受け	e7	A051n_PN2d_00004-6	21	語りかけ	e8	contains
A051n_PN2d_00004-6	21	語りかけ	e8	A051n_PN2d_00004-7	13	注目	e9	contains
A051n_PN2d_00004-7	13	注目	e9	A051n_PN2d_00004-7	19	いう	e10	contains
A051n_PN2d_00004-10	12	スタート	e12	A051n_PN2d_00004-11	25	使っ	e13	before
A051n_PN2d_00004-11	25	使っ	e13	A051n_PN2d_00004-11	30	点滅	e14	before
A051n_PN2d_00004-11	30	点滅	e14	A051n_PN2d_00004-11	35	設置	e15	after
A051n_PN2d_00004-11	35	設置	e15	A051n_PN2d_00004-12	12	入る	e16	vague
A051n_PN2d_00004-12	23	設け	e17	A051n_PN2d_00004-12	33	刻む	e18	before
A051n_PN2d_00004-12	33	刻む	e18	A051n_PN2d_00004-12	40	配置	e19	after
A051n_PN2d_00004-12	40	配置	e19	A051n_PN2d_00004-13	7	得	e20	after
A051n_PN2d_00004-13	7	得	e20	A051n_PN2d_00004-13	9	完成	e21	before
A051n_PN2d_00004-13	9	完成	e21	A051n_PN2d_00004-14	10	渡し	e22	after
A051n_PN2d_00004-14	10	渡し	e22	A051n_PN2d_00004-14	15	刻む	e23	before
A051n_PN2d_00004-14	15	刻む	e23	A051n_PN2d_00004-14	19	設定	e24	after
A051n_PN2d_00004-14	19	設定	e24	A051n_PN2d_00004-14	26	流れる	e25	before
A051n_PN2d_00004-14	26	流れる	e25	A051n_PN2d_00004-14	29	考え	e26	after
A051n_PN2d_00004-14	29	考え	e26	A051n_PN2d_00004-15	7	共有	e27	after
A051n_PN2d_00004-15	7	共有	e27	A051n_PN2d_00004-15	11	考える	e28	equal
A051n_PN2d_00004-15	11	考える	e28	A051n_PN2d_00004-17	6	創作	e29	before
A051n_PN2d_00004-17	6	創作	e29	A051n_PN2d_00004-18	8	置か	e30	before
A051n_PN2d_00004-20	23	作り	e32	A051n_PN2d_00004-21	15	設定	e33	after
A051n_PN2d_00004-21	15	設定	e33	A051n_PN2d_00004-21	21	設け	e34	before
A051n_PN2d_00004-22	27	くつろい	e38	A051n_PN2d_00004-22	33	始まり	e39	started-by
A051n_PN2d_00004-22	33	始まり	e39	A051n_PN2d_00004-23	14	超え	e40	vague
A051n_PN2d_00004-23	14	超え	e40	A051n_PN2d_00004-23	16	交流	e41	before
A051n_PN2d_00004-23	22	図れる	e43	A051n_PN2d_00004-23	29	考え	e44	during
A051n_PN2d_00004-23	29	考え	e44	A051n_PN2d_00004-24	4	使う	e45	contains
A051n_PN2d_00004-25	6	変化	e47	A051n_PN2d_00004-25	15	続く	e48	equal
A051n_PN2d_00004-25	15	続く	e48	A051n_PN2d_00004-25	25	結ぶ	e49	equal
A051n_PN2d_00004-25	25	結ぶ	e49	A051n_PN2d_00004-25	37	込め	e50	after
A051n_PN2d_00004-25	37	込め	e50	A051n_PN2d_00004-27	4	カウント	e51	before
A051n_PN2d_00004-27	4	カウント	e51	A051n_PN2d_00004-27	15	表現	e52	equal
A051n_PN2d_00004-27	15	表現	e52	A051n_PN2d_00004-28	1	使う	e53	contains
A051n_PN2d_00004-28	1	使う	e53	A051n_PN2d_00004-29	3	使わ	e54	equal
A051n_PN2d_00004-29	3	使わ	e54	A051n_PN2d_00004-29	14	漂っ	e55	during
A051n_PN2d_00004-29	14	漂っ	e55	A051n_PN2d_00004-29	19	思う	e56	contains
A051n_PN2d_00004-30	8	言わ	e58	A051n_PN2d_00004-31	3	理解	e59	before
A051n_PN2d_00004-31	3	理解	e59	A051n_PN2d_00004-31	8	分かろう	e60	equal
A051n_PN2d_00004-31	8	分かろう	e60	A051n_PN2d_00004-31	12	考え	e61	equal
A051n_PN2d_00004-31	12	考え	e61	A051n_PN2d_00004-31	18	思う	e62	equal
A051n_PN2d_00004-35	4	楽しん	e69	A051n_PN2d_00004-35	6	作っ	e70	equal
A051n_PN2d_00004-35	6	作っ	e70	A051n_PN2d_00004-35	13	見る	e71	before
