event1_sent_id	root1_index	root1_word	root1
A048n_PN1d_00004-1	2	サリン	root1
A048n_PN1d_00004-2	7	年	root1
A048n_PN1d_00004-3	10	的	root1
A048n_PN1d_00004-4	102	し	root1
A048n_PN1d_00004-5	17	初めて	root1
A048n_PN1d_00004-6	60	負わ	root1
A048n_PN1d_00004-7	45	警戒	root1
A048n_PN1d_00004-8	31	かかわっ	root1
A048n_PN1d_00004-9	4	香り	root1
A048n_PN1d_00004-10	3	ピーク	root1
A048n_PN1d_00004-11	47	写真	root1
A048n_PN1d_00004-12	34	空輸	root1
A048n_PN1d_00004-13	22	移る	root1
A048n_PN1d_00004-14	13	運ば	root1
A048n_PN1d_00004-15	38	いう	root1
A048n_PN1d_00004-16	2	騒動	root1
A048n_PN1d_00004-17	11	動物	root1
A048n_PN1d_00004-18	10	さん	root1
A048n_PN1d_00004-19	12	ミイラ	root1
A048n_PN1d_00004-20	77	あっ	root1
A048n_PN1d_00004-21	16	ごろ	root1
A048n_PN1d_00004-22	40	し	root1
A048n_PN1d_00004-23	18	判断	root1
A048n_PN1d_00004-24	20	求め	root1
A048n_PN1d_00004-25	36	包ま	root1
A048n_PN1d_00004-26	21	見つかっ	root1
A048n_PN1d_00004-27	7	少なかっ	root1
A048n_PN1d_00004-28	30	し	root1
A048n_PN1d_00004-29	17	み	root1
A048n_PN1d_00004-30	10	なっ	root1
