event1_sent_id	root1_index	root1_word	root1
A033n_PN1b_00003-1	2	白書	root1
A033n_PN1b_00003-2	7	０	root1
A033n_PN1b_00003-3	22	する	root1
A033n_PN1b_00003-4	23	調べる	root1
A033n_PN1b_00003-5	2	ガール	root1
A033n_PN1b_00003-6	7	０	root1
A033n_PN1b_00003-7	39	取る	root1
A033n_PN1b_00003-8	30	告げる	root1
A033n_PN1b_00003-9	2	室	root1
A033n_PN1b_00003-10	6	人生	root1
A033n_PN1b_00003-11	2	７	root1
A033n_PN1b_00003-12	8	０	root1
A033n_PN1b_00003-13	8	肌	root1
A033n_PN1b_00003-14	8	砂漠	root1
A033n_PN1b_00003-15	11	し	root1
A033n_PN1b_00003-16	6	うつる	root1
A033n_PN1b_00003-17	7	セリフ	root1
A033n_PN1b_00003-18	68	と	root1
A033n_PN1b_00003-19	36	物語	root1
A033n_PN1b_00003-20	53	内容	root1
A033n_PN1b_00003-21	18	ディレクター	root1
A033n_PN1b_00003-22	3	）	root1
A033n_PN1b_00003-23	6	うの	root1
A033n_PN1b_00003-24	8	見もの	root1
A033n_PN1b_00003-25	1	マリア	root1
A033n_PN1b_00003-26	8	０	root1
A033n_PN1b_00003-27	37	描く	root1
A033n_PN1b_00003-28	17	真希	root1
A033n_PN1b_00003-29	18	見もの	root1
A033n_PN1b_00003-30	8	経営	root1
A033n_PN1b_00003-31	18	応じ	root1
A033n_PN1b_00003-32	11	柱	root1
A033n_PN1b_00003-33	21	与える	root1
A033n_PN1b_00003-34	26	話	root1
A033n_PN1b_00003-35	25	病気	root1
A033n_PN1b_00003-36	6	柱	root1
A033n_PN1b_00003-37	18	ある	root1
A033n_PN1b_00003-38	3	）	root1
A033n_PN1b_00003-39	5	真希	root1
A033n_PN1b_00003-40	1	映画	root1
A033n_PN1b_00003-41	11	０	root1
A033n_PN1b_00003-42	5	アメリカ	root1
A033n_PN1b_00003-43	3	トラボルタ	root1
A033n_PN1b_00003-44	32	描く	root1
A033n_PN1b_00003-45	4	監督	root1
A033n_PN1b_00003-46	3	）	root1
A033n_PN1b_00003-47	3	ｉ	root1
A033n_PN1b_00003-48	3	要	root1
A033n_PN1b_00003-49	6	０	root1
A033n_PN1b_00003-50	26	届ける	root1
A033n_PN1b_00003-51	24	おくる	root1
A033n_PN1b_00003-52	5	入院	root1
A033n_PN1b_00003-53	6	格差	root1
A033n_PN1b_00003-54	10	提言	root1
A033n_PN1b_00003-55	4	件	root1
A033n_PN1b_00003-56	7	当たり	root1
