event1_sent_id	root1_index	root1_word	root1
A047n_PN1c_00004-1	2	連携	root1
A047n_PN1c_00004-2	5	企業	root1
A047n_PN1c_00004-3	3	４	root1
A047n_PN1c_00004-4	7	生かす	root1
A047n_PN1c_00004-5	8	量産	root1
A047n_PN1c_00004-6	12	アカマイ	root1
A047n_PN1c_00004-7	24	集め	root1
A047n_PN1c_00004-8	40	売り物	root1
A047n_PN1c_00004-9	14	かから	root1
A047n_PN1c_00004-10	38	ある	root1
A047n_PN1c_00004-11	43	集団	root1
A047n_PN1c_00004-12	14	ＭＩＴ	root1
A047n_PN1c_00004-13	44	つながっ	root1
A047n_PN1c_00004-14	23	地	root1
A047n_PN1c_00004-15	11	大きい	root1
A047n_PN1c_00004-16	28	する	root1
A047n_PN1c_00004-17	37	工場	root1
A047n_PN1c_00004-18	27	達する	root1
A047n_PN1c_00004-19	48	明白	root1
A047n_PN1c_00004-20	28	ある	root1
A047n_PN1c_00004-21	23	近い	root1
A047n_PN1c_00004-22	39	し	root1
A047n_PN1c_00004-23	33	なっ	root1
A047n_PN1c_00004-24	30	する	root1
A047n_PN1c_00004-25	57	ある	root1
A047n_PN1c_00004-26	20	与え	root1
A047n_PN1c_00004-27	15	し	root1
A047n_PN1c_00004-28	21	下	root1
A047n_PN1c_00004-29	21	読む	root1
A047n_PN1c_00004-30	2	ディスク	root1
A047n_PN1c_00004-31	5	レコーダー	root1
A047n_PN1c_00004-32	27	する	root1
A047n_PN1c_00004-33	18	できる	root1
A047n_PN1c_00004-34	13	書き込む	root1
A047n_PN1c_00004-35	9	できる	root1
A047n_PN1c_00004-36	4	円	root1
A047n_PN1c_00004-37	14	８	root1
A047n_PN1c_00004-38	7	飲料	root1
A047n_PN1c_00004-39	21	する	root1
A047n_PN1c_00004-40	21	いう	root1
A047n_PN1c_00004-41	7	入り	root1
A047n_PN1c_00004-42	4	円	root1
A047n_PN1c_00004-43	9	販売	root1
A047n_PN1c_00004-44	14	０	root1
A047n_PN1c_00004-45	8	落とす	root1
A047n_PN1c_00004-46	30	する	root1
A047n_PN1c_00004-47	22	いう	root1
A047n_PN1c_00004-48	17	防げる	root1
A047n_PN1c_00004-49	4	円	root1
A047n_PN1c_00004-50	14	０	root1
A047n_PN1c_00004-51	7	一新	root1
