event1_sent_id	root1_index	root1_word	root1
A031n_PN5b_00002-1	6	７	root1
A031n_PN5b_00002-2	2	湾岸	root1
A031n_PN5b_00002-3	4	アジサシ	root1
A031n_PN5b_00002-4	5	キリッ	root1
A031n_PN5b_00002-5	9	島	root1
A031n_PN5b_00002-6	33	乗る	root1
A031n_PN5b_00002-7	5	アジサシ	root1
A031n_PN5b_00002-8	9	弾ま	root1
A031n_PN5b_00002-9	3	日	root1
A031n_PN5b_00002-10	42	し	root1
A031n_PN5b_00002-11	22	流す	root1
A031n_PN5b_00002-12	11	かすめ	root1
A031n_PN5b_00002-13	20	０	root1
A031n_PN5b_00002-14	33	なっ	root1
A031n_PN5b_00002-15	5	工場	root1
A031n_PN5b_00002-16	14	ある	root1
A031n_PN5b_00002-17	13	湾	root1
A031n_PN5b_00002-18	26	話す	root1
A031n_PN5b_00002-19	15	茂っ	root1
A031n_PN5b_00002-20	34	つ	root1
A031n_PN5b_00002-21	40	し	root1
A031n_PN5b_00002-22	33	こらす	root1
A031n_PN5b_00002-23	14	さ	root1
A031n_PN5b_00002-24	16	休ま	root1
A031n_PN5b_00002-25	26	生きる	root1
A031n_PN5b_00002-26	10	ウイーク	root1
A031n_PN5b_00002-27	13	いい	root1
A031n_PN5b_00002-28	24	券	root1
A031n_PN5b_00002-29	17	９	root1
A031n_PN5b_00002-30	3	香里	root1
A031n_PN5b_00002-31	3	おわり	root1
A031n_PN5b_00002-32	24	写す	root1
A031n_PN5b_00002-33	5	会	root1
A031n_PN5b_00002-34	7	参加	root1
A031n_PN5b_00002-35	2	中新研	root1
A031n_PN5b_00002-36	27	あっ	root1
A031n_PN5b_00002-37	37	し	root1
A031n_PN5b_00002-38	53	解説	root1
A031n_PN5b_00002-39	17	し	root1
A031n_PN5b_00002-40	24	し	root1
