event1_sent_id	root1_index	root1_word	root1
A053n_PN2g_00004-1	2	答申	root1
A053n_PN2g_00004-2	4	おおらか	root1
A053n_PN2g_00004-3	51	まとめ	root1
A053n_PN2g_00004-4	41	必要	root1
A053n_PN2g_00004-5	51	ない	root1
A053n_PN2g_00004-6	26	ある	root1
A053n_PN2g_00004-7	36	つながる	root1
A053n_PN2g_00004-8	70	かね	root1
A053n_PN2g_00004-9	28	難しい	root1
A053n_PN2g_00004-10	23	つながる	root1
A053n_PN2g_00004-11	30	避ける	root1
A053n_PN2g_00004-12	61	し	root1
A053n_PN2g_00004-13	24	求め	root1
A053n_PN2g_00004-14	48	強い	root1
A053n_PN2g_00004-15	10	ある	root1
A053n_PN2g_00004-16	38	し	root1
A053n_PN2g_00004-17	12	避け	root1
A053n_PN2g_00004-18	31	気付く	root1
A053n_PN2g_00004-19	16	考える	root1
A053n_PN2g_00004-20	17	もの	root1
A053n_PN2g_00004-21	3	夜空	root1
A053n_PN2g_00004-22	5	語ろう	root1
A053n_PN2g_00004-23	11	大すき	root1
A053n_PN2g_00004-24	18	きれい	root1
A053n_PN2g_00004-25	13	よう	root1
A053n_PN2g_00004-26	21	食べ	root1
A053n_PN2g_00004-27	59	一節	root1
A053n_PN2g_00004-28	48	あっ	root1
A053n_PN2g_00004-29	40	なっ	root1
A053n_PN2g_00004-30	25	チャンス	root1
A053n_PN2g_00004-31	16	季節	root1
A053n_PN2g_00004-32	36	行わ	root1
A053n_PN2g_00004-33	11	見込み	root1
A053n_PN2g_00004-34	25	さ	root1
A053n_PN2g_00004-35	44	いう	root1
A053n_PN2g_00004-36	22	見え	root1
A053n_PN2g_00004-37	14	なる	root1
A053n_PN2g_00004-38	29	話し	root1
A053n_PN2g_00004-39	35	し	root1
A053n_PN2g_00004-40	36	個	root1
