event1_sent_id	root1_index	root1_word	root1
A013n_PN1a_00002-1	4	様変わり	root1
A013n_PN1a_00002-2	6	復活	root1
A013n_PN1a_00002-3	10	化	root1
A013n_PN1a_00002-4	8	カ月	root1
A013n_PN1a_00002-5	10	訪問	root1
A013n_PN1a_00002-6	40	ある	root1
A013n_PN1a_00002-7	6	学校	root1
A013n_PN1a_00002-8	12	し	root1
A013n_PN1a_00002-9	3	巡り	root1
A013n_PN1a_00002-10	26	切り替え	root1
A013n_PN1a_00002-11	31	いう	root1
A013n_PN1a_00002-12	12	ため	root1
A013n_PN1a_00002-13	19	日	root1
A013n_PN1a_00002-14	12	できる	root1
A013n_PN1a_00002-15	32	する	root1
A013n_PN1a_00002-16	4	選択	root1
A013n_PN1a_00002-17	16	制	root1
A013n_PN1a_00002-18	18	選ぶ	root1
A013n_PN1a_00002-19	44	話す	root1
A013n_PN1a_00002-20	16	いう	root1
A013n_PN1a_00002-21	24	置く	root1
A013n_PN1a_00002-22	13	い	root1
A013n_PN1a_00002-23	30	理由	root1
A013n_PN1a_00002-24	8	場合	root1
A013n_PN1a_00002-25	43	教委	root1
A013n_PN1a_00002-26	3	通り	root1
A013n_PN1a_00002-27	11	ある	root1
A013n_PN1a_00002-28	21	さ	root1
A013n_PN1a_00002-29	29	いう	root1
A013n_PN1a_00002-30	49	いう	root1
A013n_PN1a_00002-31	19	し	root1
A013n_PN1a_00002-32	9	もどし	root1
A013n_PN1a_00002-33	32	する	root1
A013n_PN1a_00002-34	3	裁量	root1
A013n_PN1a_00002-35	48	で	root1
A013n_PN1a_00002-36	49	する	root1
A013n_PN1a_00002-37	22	行わ	root1
A013n_PN1a_00002-38	34	バラバラ	root1
A013n_PN1a_00002-39	22	いう	root1
A013n_PN1a_00002-40	5	宏	root1
A013n_PN1a_00002-41	2	起源	root1
A013n_PN1a_00002-42	7	説得	root1
A013n_PN1a_00002-43	40	いう	root1
A013n_PN1a_00002-44	45	さ	root1
A013n_PN1a_00002-45	23	なっ	root1
A013n_PN1a_00002-46	28	み	root1
A013n_PN1a_00002-47	28	いう	root1
A013n_PN1a_00002-48	3	気持ち	root1
A013n_PN1a_00002-49	15	話せる	root1
A013n_PN1a_00002-50	11	５	root1
A013n_PN1a_00002-51	24	叫ん	root1
A013n_PN1a_00002-52	11	大変	root1
A013n_PN1a_00002-53	24	もらっ	root1
A013n_PN1a_00002-54	24	多い	root1
A013n_PN1a_00002-55	13	見せ	root1
A013n_PN1a_00002-56	3	ない	root1
A013n_PN1a_00002-57	10	６	root1
A013n_PN1a_00002-58	30	受け	root1
A013n_PN1a_00002-59	11	し	root1
A013n_PN1a_00002-60	10	大仕事	root1
A013n_PN1a_00002-61	12	上がる	root1
A013n_PN1a_00002-62	7	決め	root1
A013n_PN1a_00002-63	7	受け	root1
A013n_PN1a_00002-64	12	程度	root1
A013n_PN1a_00002-65	18	うれしい	root1
A013n_PN1a_00002-66	10	テリトリー	root1
A013n_PN1a_00002-67	14	にくい	root1
A013n_PN1a_00002-68	3	気持ち	root1
A013n_PN1a_00002-69	13	見破る	root1
A013n_PN1a_00002-70	12	９	root1
A013n_PN1a_00002-71	16	通さ	root1
A013n_PN1a_00002-72	15	つかっ	root1
A013n_PN1a_00002-73	11	多い	root1
A013n_PN1a_00002-74	10	０	root1
A013n_PN1a_00002-75	6	わがまま	root1
A013n_PN1a_00002-76	29	変え	root1
A013n_PN1a_00002-77	3	絶え	root1
A013n_PN1a_00002-78	10	１	root1
A013n_PN1a_00002-79	23	多い	root1
A013n_PN1a_00002-80	11	弱	root1
A013n_PN1a_00002-81	20	見え	root1
A013n_PN1a_00002-82	19	思う	root1
A013n_PN1a_00002-83	12	３	root1
A013n_PN1a_00002-84	12	わかる	root1
A013n_PN1a_00002-85	29	っぱなし	root1
A013n_PN1a_00002-86	15	手がかり	root1
A013n_PN1a_00002-87	3	マヨネーズ	root1
A013n_PN1a_00002-88	7	的	root1
A013n_PN1a_00002-89	5	調査	root1
A013n_PN1a_00002-90	18	変化	root1
A013n_PN1a_00002-91	25	出	root1
A013n_PN1a_00002-92	24	うかがわ	root1
A013n_PN1a_00002-93	35	順	root1
