time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A014n_PN1b_00002-3	23	１	t1	A014n_PN1b_00002-3	16	受け入れ	e1	during
A014n_PN1b_00002-3	23	１	t1	A014n_PN1b_00002-3	18	行う	e2	during
A014n_PN1b_00002-3	23	１	t1	A014n_PN1b_00002-3	38	なっ	e3	contains
A014n_PN1b_00002-3	23	１	t1	A014n_PN1b_00002-3	48	分かっ	e4	before
A014n_PN1b_00002-3	29	過去	t2	A014n_PN1b_00002-3	16	受け入れ	e1	during
A014n_PN1b_00002-3	29	過去	t2	A014n_PN1b_00002-3	18	行う	e2	during
A014n_PN1b_00002-3	29	過去	t2	A014n_PN1b_00002-3	38	なっ	e3	before
A014n_PN1b_00002-3	29	過去	t2	A014n_PN1b_00002-3	48	分かっ	e4	before
A014n_PN1b_00002-4	1	前	t3	A014n_PN1b_00002-4	16	なっ	e6	before
A014n_PN1b_00002-12	32	今春	t5	A014n_PN1b_00002-12	19	期待	e10	during
A014n_PN1b_00002-12	32	今春	t5	A014n_PN1b_00002-12	44	開く	e11	contains
A014n_PN1b_00002-12	39	２	t6	A014n_PN1b_00002-12	19	期待	e10	during
A014n_PN1b_00002-12	39	２	t6	A014n_PN1b_00002-12	44	開く	e11	contains
A014n_PN1b_00002-12	41	３	t7	A014n_PN1b_00002-12	19	期待	e10	during
A014n_PN1b_00002-12	41	３	t7	A014n_PN1b_00002-12	44	開く	e11	contains
A014n_PN1b_00002-26	1	２	t30	A014n_PN1b_00002-26	12	注目	e21	contains
A014n_PN1b_00002-27	10	２	t31	A014n_PN1b_00002-27	21	向け	e22	during
A014n_PN1b_00002-27	10	２	t31	A014n_PN1b_00002-27	29	固め	e23	contains
A014n_PN1b_00002-27	10	２	t31	A014n_PN1b_00002-27	35	行っ	e24	contains
A014n_PN1b_00002-30	2	１	t32	A014n_PN1b_00002-30	27	続い	e33	overlaps
A014n_PN1b_00002-30	19	１	t33	A014n_PN1b_00002-30	27	続い	e33	equal
A014n_PN1b_00002-36	17	昨年	t34	A014n_PN1b_00002-36	33	し	e48	before
A014n_PN1b_00002-37	26	２	t36	A014n_PN1b_00002-37	22	提起	e50	after
A014n_PN1b_00002-37	26	２	t36	A014n_PN1b_00002-37	31	詰める	e51	contains
A014n_PN1b_00002-37	26	２	t36	A014n_PN1b_00002-37	34	了承	e52	after
