time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A035n_PN1e_00003-5	14	１	t2	A035n_PN1e_00003-5	23	入っ	e2	before
A035n_PN1e_00003-5	14	１	t2	A035n_PN1e_00003-5	54	食い込ん	e3	vague
A035n_PN1e_00003-6	19	４	t3	A035n_PN1e_00003-6	31	制し	e4	before
A035n_PN1e_00003-11	5	２	t4	A035n_PN1e_00003-11	21	なっ	e8	contains
A035n_PN1e_00003-18	15	２	t5	A035n_PN1e_00003-18	10	入っ	e14	contains
A035n_PN1e_00003-22	15	１	t6	A035n_PN1e_00003-22	33	あっ	e19	vague
A035n_PN1e_00003-22	27	約	t7	A035n_PN1e_00003-22	33	あっ	e19	vague
A035n_PN1e_00003-26	6	１	t8	A035n_PN1e_00003-26	12	トップ	e25	before
A035n_PN1e_00003-26	6	１	t8	A035n_PN1e_00003-26	22	なり	e27	before
A035n_PN1e_00003-26	6	１	t8	A035n_PN1e_00003-26	29	走っ	e29	before
A035n_PN1e_00003-26	6	１	t8	A035n_PN1e_00003-26	33	終わっ	e31	before
A035n_PN1e_00003-27	10	３	t9	A035n_PN1e_00003-27	20	育て	e32	contains
A035n_PN1e_00003-27	10	３	t9	A035n_PN1e_00003-27	24	考え	e33	contains
A035n_PN1e_00003-28	2	３	t10	A035n_PN1e_00003-28	15	入っ	e34	contains
A035n_PN1e_00003-28	2	３	t10	A035n_PN1e_00003-28	19	持ち	e35	during
A035n_PN1e_00003-28	2	３	t10	A035n_PN1e_00003-28	26	つける	e36	before
A035n_PN1e_00003-28	2	３	t10	A035n_PN1e_00003-28	32	いう	e37	before
A035n_PN1e_00003-43	2	昨年	t12	A035n_PN1e_00003-43	7	行わ	e64	contains
A035n_PN1e_00003-45	1	午後	t14	A035n_PN1e_00003-45	23	伸ばせ	e69	before
A035n_PN1e_00003-45	1	午後	t14	A035n_PN1e_00003-45	32	抱か	e70	before
A035n_PN1e_00003-45	28	今後	t15	A035n_PN1e_00003-45	6	行わ	e66	after
A035n_PN1e_00003-45	28	今後	t15	A035n_PN1e_00003-45	17	固まっ	e68	after
A035n_PN1e_00003-45	28	今後	t15	A035n_PN1e_00003-45	23	伸ばせ	e69	after
A035n_PN1e_00003-45	28	今後	t15	A035n_PN1e_00003-45	32	抱か	e70	contains
A035n_PN1e_00003-51	2	前日	t16	A035n_PN1e_00003-51	9	的中	e81	contains
A035n_PN1e_00003-51	2	前日	t16	A035n_PN1e_00003-51	19	緊張	e82	before
A035n_PN1e_00003-51	2	前日	t16	A035n_PN1e_00003-51	26	いう	e83	before
A035n_PN1e_00003-51	2	前日	t16	A035n_PN1e_00003-51	37	外し	e84	before
A035n_PN1e_00003-51	15	この	t17	A035n_PN1e_00003-51	9	的中	e81	after
A035n_PN1e_00003-51	15	この	t17	A035n_PN1e_00003-51	19	緊張	e82	contains
A035n_PN1e_00003-51	15	この	t17	A035n_PN1e_00003-51	26	いう	e83	contains
A035n_PN1e_00003-51	15	この	t17	A035n_PN1e_00003-51	37	外し	e84	contains
A035n_PN1e_00003-52	1	３	t18	A035n_PN1e_00003-52	6	出場	e85	contains
A035n_PN1e_00003-57	7	昨冬	t19	A035n_PN1e_00003-57	16	敗れ	e89	contains
A035n_PN1e_00003-57	7	昨冬	t19	A035n_PN1e_00003-57	21	雪辱	e90	before
A035n_PN1e_00003-61	10	５	t20	A035n_PN1e_00003-61	20	与え	e95	contains
A035n_PN1e_00003-61	10	５	t20	A035n_PN1e_00003-61	26	思っ	e97	before
A035n_PN1e_00003-71	2	この	t21	A035n_PN1e_00003-71	16	戦い	e115	contains
A035n_PN1e_00003-74	10	毎日	t22	A035n_PN1e_00003-74	27	敗退	e126	after
A035n_PN1e_00003-74	10	毎日	t22	A035n_PN1e_00003-74	37	果たし	e127	before
A035n_PN1e_00003-74	23	昨年	t23	A035n_PN1e_00003-74	27	敗退	e126	contains
A035n_PN1e_00003-74	23	昨年	t23	A035n_PN1e_00003-74	37	果たし	e127	before
A035n_PN1e_00003-81	8	２	t24	A035n_PN1e_00003-81	27	開幕	e139	vague
A035n_PN1e_00003-81	17	３	t25	A035n_PN1e_00003-81	27	開幕	e139	contains
A035n_PN1e_00003-84	3	４	t26	A035n_PN1e_00003-84	12	対戦	e144	contains
A035n_PN1e_00003-91	9	２	t28	A035n_PN1e_00003-91	7	守ら	e151	after
