time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A031n_PN5b_00002-14	5	０	t3	A031n_PN5b_00002-14	17	やっ	e18	during
A031n_PN5b_00002-14	5	０	t3	A031n_PN5b_00002-14	29	なり	e20	overlaps
A031n_PN5b_00002-14	5	０	t3	A031n_PN5b_00002-14	33	なっ	e21	contains
A031n_PN5b_00002-18	7	５	t4	A031n_PN5b_00002-18	18	追い詰め	e24	during
A031n_PN5b_00002-18	7	５	t4	A031n_PN5b_00002-18	26	話す	e25	contains
A031n_PN5b_00002-19	2	３	t5	A031n_PN5b_00002-19	6	営巣	e26	contains
A031n_PN5b_00002-19	2	３	t5	A031n_PN5b_00002-19	15	茂っ	e27	before
A031n_PN5b_00002-19	11	昨年	t6	A031n_PN5b_00002-19	6	営巣	e26	after
A031n_PN5b_00002-19	11	昨年	t6	A031n_PN5b_00002-19	15	茂っ	e27	contains
A031n_PN5b_00002-23	5	今年	t7	A031n_PN5b_00002-23	13	確認	e40	contains
A031n_PN5b_00002-23	7	４	t8	A031n_PN5b_00002-23	13	確認	e40	overlaps
A031n_PN5b_00002-28	7	１	t10	A031n_PN5b_00002-28	6	ある	e51	overlaps
A031n_PN5b_00002-28	7	１	t10	A031n_PN5b_00002-28	19	見学	e52	contains
A031n_PN5b_00002-28	10	１	t11	A031n_PN5b_00002-28	6	ある	e51	overlapped-by
A031n_PN5b_00002-28	10	１	t11	A031n_PN5b_00002-28	19	見学	e52	contains
A031n_PN5b_00002-32	19	３	t12	A031n_PN5b_00002-32	3	設置	e53	contains
A031n_PN5b_00002-32	19	３	t12	A031n_PN5b_00002-32	24	写す	e54	contains
A031n_PN5b_00002-36	17	７	t13	A031n_PN5b_00002-36	11	作る	e55	before
A031n_PN5b_00002-36	17	７	t13	A031n_PN5b_00002-36	27	あっ	e56	contains
