time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A028n_PN4c_00002-4	2	二	t2	A028n_PN4c_00002-4	27	据え置く	e3	contains
A028n_PN4c_00002-4	2	二	t2	A028n_PN4c_00002-4	39	縮小	e5	before
A028n_PN4c_00002-4	2	二	t2	A028n_PN4c_00002-4	43	打ち出さ	e6	contains
A028n_PN4c_00002-4	18	今年	t3	A028n_PN4c_00002-4	27	据え置く	e3	contains
A028n_PN4c_00002-4	18	今年	t3	A028n_PN4c_00002-4	39	縮小	e5	before
A028n_PN4c_00002-4	18	今年	t3	A028n_PN4c_00002-4	43	打ち出さ	e6	contains
A028n_PN4c_00002-4	21	昨年	t4	A028n_PN4c_00002-4	27	据え置く	e3	before
A028n_PN4c_00002-4	21	昨年	t4	A028n_PN4c_00002-4	39	縮小	e5	before
A028n_PN4c_00002-4	21	昨年	t4	A028n_PN4c_00002-4	43	打ち出さ	e6	before
A028n_PN4c_00002-4	30	来年	t5	A028n_PN4c_00002-4	27	据え置く	e3	after
A028n_PN4c_00002-4	30	来年	t5	A028n_PN4c_00002-4	39	縮小	e5	contains
A028n_PN4c_00002-4	30	来年	t5	A028n_PN4c_00002-4	43	打ち出さ	e6	after
A028n_PN4c_00002-7	26	年末	t7	A028n_PN4c_00002-7	13	入居	e9	vague
A028n_PN4c_00002-7	26	年末	t7	A028n_PN4c_00002-7	41	控除	e11	overlaps
A028n_PN4c_00002-7	33	十	t8	A028n_PN4c_00002-7	13	入居	e9	after
A028n_PN4c_00002-7	33	十	t8	A028n_PN4c_00002-7	41	控除	e11	equal
A028n_PN4c_00002-8	21	毎年	t9	A028n_PN4c_00002-8	11	抱え	e12	vague
A028n_PN4c_00002-8	21	毎年	t9	A028n_PN4c_00002-8	13	続け	e13	vague
A028n_PN4c_00002-8	26	十	t10	A028n_PN4c_00002-8	11	抱え	e12	vague
A028n_PN4c_00002-8	26	十	t10	A028n_PN4c_00002-8	13	続け	e13	vague
A028n_PN4c_00002-9	4	来年	t11	A028n_PN4c_00002-9	23	引き下げ	e16	contains
A028n_PN4c_00002-9	4	来年	t11	A028n_PN4c_00002-9	58	下がる	e18	before
A028n_PN4c_00002-9	38	八	t12	A028n_PN4c_00002-9	23	引き下げ	e16	after
A028n_PN4c_00002-9	38	八	t12	A028n_PN4c_00002-9	58	下がる	e18	before
A028n_PN4c_00002-9	44	九	t13	A028n_PN4c_00002-9	23	引き下げ	e16	after
A028n_PN4c_00002-9	44	九	t13	A028n_PN4c_00002-9	33	適用	e17	after
A028n_PN4c_00002-9	44	九	t13	A028n_PN4c_00002-9	58	下がる	e18	contains
A028n_PN4c_00002-9	46	十	t14	A028n_PN4c_00002-9	23	引き下げ	e16	after
A028n_PN4c_00002-9	46	十	t14	A028n_PN4c_00002-9	33	適用	e17	after
A028n_PN4c_00002-9	46	十	t14	A028n_PN4c_00002-9	58	下がる	e18	after
A028n_PN4c_00002-10	9	八	t15	A028n_PN4c_00002-10	39	減る	e19	contains
A028n_PN4c_00002-10	19	九	t16	A028n_PN4c_00002-10	39	減る	e19	contains
A028n_PN4c_00002-10	21	十	t17	A028n_PN4c_00002-10	39	減る	e19	after
A028n_PN4c_00002-10	31	十	t18	A028n_PN4c_00002-10	39	減る	e19	contains
A028n_PN4c_00002-11	2	二	t19	A028n_PN4c_00002-11	25	減り	e20	contains
A028n_PN4c_00002-11	2	二	t19	A028n_PN4c_00002-11	47	なる	e21	contains
A028n_PN4c_00002-11	27	二	t20	A028n_PN4c_00002-11	25	減り	e20	after
A028n_PN4c_00002-11	27	二	t20	A028n_PN4c_00002-11	47	なる	e21	contains
A028n_PN4c_00002-11	35	十	t21	A028n_PN4c_00002-11	25	減り	e20	contains
A028n_PN4c_00002-11	35	十	t21	A028n_PN4c_00002-11	47	なる	e21	contains
A028n_PN4c_00002-14	7	三十	t22	A028n_PN4c_00002-14	5	借入れ	e23	after
