time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A054n_PN3b_00004-5	3	お	t2	A054n_PN3b_00004-5	7	思う	e6	contains
A054n_PN3b_00004-5	3	お	t2	A054n_PN3b_00004-5	17	思う	e8	contains
A054n_PN3b_00004-6	7	お	t3	A054n_PN3b_00004-6	10	楽しめ	e10	equal
A054n_PN3b_00004-6	7	お	t3	A054n_PN3b_00004-6	16	向い	e11	overlaps
A054n_PN3b_00004-12	19	４	t4	A054n_PN3b_00004-12	12	ある	e17	during
A054n_PN3b_00004-12	19	４	t4	A054n_PN3b_00004-12	36	実行	e19	contains
A054n_PN3b_00004-12	19	４	t4	A054n_PN3b_00004-12	41	言う	e20	contains
A054n_PN3b_00004-12	24	年末	t5	A054n_PN3b_00004-12	12	ある	e17	during
A054n_PN3b_00004-12	24	年末	t5	A054n_PN3b_00004-12	31	やり	e18	after
A054n_PN3b_00004-12	24	年末	t5	A054n_PN3b_00004-12	36	実行	e19	contains
A054n_PN3b_00004-12	24	年末	t5	A054n_PN3b_00004-12	41	言う	e20	after
A054n_PN3b_00004-12	25	年始	t6	A054n_PN3b_00004-12	12	ある	e17	during
A054n_PN3b_00004-12	25	年始	t6	A054n_PN3b_00004-12	31	やり	e18	after
A054n_PN3b_00004-12	25	年始	t6	A054n_PN3b_00004-12	36	実行	e19	contains
A054n_PN3b_00004-12	25	年始	t6	A054n_PN3b_00004-12	41	言う	e20	after
A054n_PN3b_00004-20	18	年明け	t7	A054n_PN3b_00004-20	16	頑張り	e45	after
A054n_PN3b_00004-20	18	年明け	t7	A054n_PN3b_00004-20	25	再会	e47	contains
A054n_PN3b_00004-24	1	１	t8	A054n_PN3b_00004-24	6	買っ	e59	contains
A054n_PN3b_00004-24	1	１	t8	A054n_PN3b_00004-24	18	通そう	e60	before
A054n_PN3b_00004-24	1	１	t8	A054n_PN3b_00004-24	22	取っ	e61	overlaps
A054n_PN3b_00004-30	2	お	t10	A054n_PN3b_00004-30	8	過ぎる	e69	equal
A054n_PN3b_00004-32	16	お	t11	A054n_PN3b_00004-32	6	もつ	e71	during
A054n_PN3b_00004-32	16	お	t11	A054n_PN3b_00004-32	21	準備	e72	after
A054n_PN3b_00004-32	16	お	t11	A054n_PN3b_00004-32	27	し	e73	during
A054n_PN3b_00004-33	7	正月	t12	A054n_PN3b_00004-33	3	味わう	e74	contains
A054n_PN3b_00004-33	7	正月	t12	A054n_PN3b_00004-33	11	飾っ	e75	contains
A054n_PN3b_00004-33	7	正月	t12	A054n_PN3b_00004-33	16	ともし	e76	contains
A054n_PN3b_00004-33	7	正月	t12	A054n_PN3b_00004-33	18	し	e77	contains
A054n_PN3b_00004-33	7	正月	t12	A054n_PN3b_00004-33	24	調える	e78	contains
A054n_PN3b_00004-34	2	昨年	t13	A054n_PN3b_00004-34	9	迫っ	e79	contains
A054n_PN3b_00004-34	2	昨年	t13	A054n_PN3b_00004-34	18	出かけ	e80	contains
A054n_PN3b_00004-34	2	昨年	t13	A054n_PN3b_00004-34	27	楽しん	e81	contains
A054n_PN3b_00004-34	2	昨年	t13	A054n_PN3b_00004-34	40	注文	e82	contains
A054n_PN3b_00004-37	25	正月	t14	A054n_PN3b_00004-37	9	試し	e86	after
A054n_PN3b_00004-38	9	３	t15	A054n_PN3b_00004-38	23	販売	e89	overlaps
A054n_PN3b_00004-38	9	３	t15	A054n_PN3b_00004-38	32	高まる	e90	before
A054n_PN3b_00004-39	18	お	t16	A054n_PN3b_00004-39	13	ぜいたく	e91	after
A054n_PN3b_00004-41	2	数	t17	A054n_PN3b_00004-41	21	定着	e97	contains
A054n_PN3b_00004-41	2	数	t17	A054n_PN3b_00004-41	27	いう	e98	before
A054n_PN3b_00004-41	12	正月	t18	A054n_PN3b_00004-41	21	定着	e97	vague
A054n_PN3b_00004-41	12	正月	t18	A054n_PN3b_00004-41	27	いう	e98	vague
A054n_PN3b_00004-43	10	お	t19	A054n_PN3b_00004-43	14	盛り上げる	e102	after
A054n_PN3b_00004-49	1	お	t20	A054n_PN3b_00004-49	8	なり	e108	after
