time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A012n_PN4g_00001-4	5	十	t2	A012n_PN4g_00001-4	21	目指し	e1	during
A012n_PN4g_00001-4	5	十	t2	A012n_PN4g_00001-4	38	締結	e2	contains
A012n_PN4g_00001-6	5	昨年	t3	A012n_PN4g_00001-6	12	採択	e4	contains
A012n_PN4g_00001-10	13	三	t4	A012n_PN4g_00001-10	9	批准	e15	after
A012n_PN4g_00001-10	13	三	t4	A012n_PN4g_00001-10	17	発効	e16	contains
A012n_PN4g_00001-11	18	二	t5	A012n_PN4g_00001-11	6	先駆け	e17	after
A012n_PN4g_00001-11	18	二	t5	A012n_PN4g_00001-11	14	取り組ん	e18	during
A012n_PN4g_00001-15	6	十	t7	A012n_PN4g_00001-15	23	支持	e22	contains
A012n_PN4g_00001-15	6	十	t7	A012n_PN4g_00001-15	28	実現	e23	before
A012n_PN4g_00001-15	6	十	t7	A012n_PN4g_00001-15	35	署名	e24	contains
A012n_PN4g_00001-16	4	同日	t8	A012n_PN4g_00001-16	5	発表	e25	contains
A012n_PN4g_00001-16	4	同日	t8	A012n_PN4g_00001-16	24	参加	e27	before
A012n_PN4g_00001-16	4	同日	t8	A012n_PN4g_00001-16	31	支持	e29	contains
A012n_PN4g_00001-18	4	五	t9	A012n_PN4g_00001-18	12	開い	e33	contains
A012n_PN4g_00001-18	4	五	t9	A012n_PN4g_00001-18	27	し	e34	contains
A012n_PN4g_00001-18	4	五	t9	A012n_PN4g_00001-18	31	決め	e35	contains
A012n_PN4g_00001-18	4	五	t9	A012n_PN4g_00001-18	36	認め	e36	contains
A012n_PN4g_00001-22	6	十	t11	A012n_PN4g_00001-22	25	実現	e41	before
A012n_PN4g_00001-22	6	十	t11	A012n_PN4g_00001-22	32	署名	e42	after
A012n_PN4g_00001-22	6	十	t11	A012n_PN4g_00001-22	43	発表	e43	contains
A012n_PN4g_00001-27	23	十	t13	A012n_PN4g_00001-27	7	絡む	e52	after
A012n_PN4g_00001-27	23	十	t13	A012n_PN4g_00001-27	37	する	e54	contains
A012n_PN4g_00001-27	23	十	t13	A012n_PN4g_00001-27	40	決め	e55	contains
A012n_PN4g_00001-29	7	一	t14	A012n_PN4g_00001-29	16	かけ	e60	overlaps
A012n_PN4g_00001-29	7	一	t14	A012n_PN4g_00001-29	25	図る	e61	overlaps
A012n_PN4g_00001-29	7	一	t14	A012n_PN4g_00001-29	31	通じ	e62	vague
A012n_PN4g_00001-29	7	一	t14	A012n_PN4g_00001-29	44	約束	e63	vague
A012n_PN4g_00001-29	7	一	t14	A012n_PN4g_00001-29	50	持た	e64	before
A012n_PN4g_00001-29	12	九	t15	A012n_PN4g_00001-29	16	かけ	e60	overlapped-by
A012n_PN4g_00001-29	12	九	t15	A012n_PN4g_00001-29	25	図る	e61	overlapped-by
A012n_PN4g_00001-29	12	九	t15	A012n_PN4g_00001-29	31	通じ	e62	vague
A012n_PN4g_00001-29	12	九	t15	A012n_PN4g_00001-29	44	約束	e63	vague
A012n_PN4g_00001-29	12	九	t15	A012n_PN4g_00001-29	50	持た	e64	before
A012n_PN4g_00001-33	6	十	t17	A012n_PN4g_00001-33	24	行っ	e65	contains
A012n_PN4g_00001-34	10	九	t18	A012n_PN4g_00001-34	19	向け	e67	overlapped-by
A012n_PN4g_00001-35	20	今年	t19	A012n_PN4g_00001-35	30	続き	e68	vague
A012n_PN4g_00001-35	20	今年	t19	A012n_PN4g_00001-35	34	再	e69	before
A012n_PN4g_00001-35	20	今年	t19	A012n_PN4g_00001-35	41	指摘	e70	after
A012n_PN4g_00001-35	20	今年	t19	A012n_PN4g_00001-35	70	図り	e72	contains
A012n_PN4g_00001-35	24	九	t20	A012n_PN4g_00001-35	30	続き	e68	after
A012n_PN4g_00001-35	24	九	t20	A012n_PN4g_00001-35	34	再	e69	after
A012n_PN4g_00001-35	24	九	t20	A012n_PN4g_00001-35	41	指摘	e70	after
A012n_PN4g_00001-35	24	九	t20	A012n_PN4g_00001-35	70	図り	e72	after
A012n_PN4g_00001-36	5	今月	t21	A012n_PN4g_00001-36	10	開か	e73	contains
A012n_PN4g_00001-36	5	今月	t21	A012n_PN4g_00001-36	18	なる	e74	contains
