time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A043n_PN5a_00003-8	6	０	t1	A043n_PN5a_00003-8	20	減らす	e21	overlaps
A043n_PN5a_00003-8	9	１	t2	A043n_PN5a_00003-8	20	減らす	e21	overlapped-by
A043n_PN5a_00003-8	14	９	t3	A043n_PN5a_00003-8	20	減らす	e21	before
A043n_PN5a_00003-21	16	０	t4	A043n_PN5a_00003-21	37	比較	e46	before
A043n_PN5a_00003-21	16	０	t4	A043n_PN5a_00003-21	64	増え	e47	before
A043n_PN5a_00003-21	16	０	t4	A043n_PN5a_00003-21	87	減っ	e48	before
A043n_PN5a_00003-21	28	０	t5	A043n_PN5a_00003-21	37	比較	e46	contains
A043n_PN5a_00003-21	28	０	t5	A043n_PN5a_00003-21	64	増え	e47	contains
A043n_PN5a_00003-21	28	０	t5	A043n_PN5a_00003-21	87	減っ	e48	contains
A043n_PN5a_00003-21	43	１	t6	A043n_PN5a_00003-21	64	増え	e47	contains
A043n_PN5a_00003-21	43	１	t6	A043n_PN5a_00003-21	87	減っ	e48	contains
A043n_PN5a_00003-25	4	２	t7	A043n_PN5a_00003-25	36	切り替え	e59	after
A043n_PN5a_00003-25	4	２	t7	A043n_PN5a_00003-25	47	減らせる	e60	after
A043n_PN5a_00003-25	4	２	t7	A043n_PN5a_00003-25	49	する	e61	after
A043n_PN5a_00003-25	19	０	t8	A043n_PN5a_00003-25	36	切り替え	e59	before
A043n_PN5a_00003-25	19	０	t8	A043n_PN5a_00003-25	47	減らせる	e60	before
A043n_PN5a_00003-25	19	０	t8	A043n_PN5a_00003-25	49	する	e61	before
A043n_PN5a_00003-32	3	２	t10	A043n_PN5a_00003-32	24	当たる	e80	vague
A043n_PN5a_00003-32	3	２	t10	A043n_PN5a_00003-32	38	する	e81	contains
A043n_PN5a_00003-32	3	２	t10	A043n_PN5a_00003-32	46	切り替える	e82	contains
A043n_PN5a_00003-32	3	２	t10	A043n_PN5a_00003-32	48	み	e83	after
A043n_PN5a_00003-33	9	週	t11	A043n_PN5a_00003-33	13	在宅	e84	contains
A043n_PN5a_00003-33	9	週	t11	A043n_PN5a_00003-33	24	減り	e85	vague
A043n_PN5a_00003-33	9	週	t11	A043n_PN5a_00003-33	34	削減	e86	vague
A043n_PN5a_00003-33	9	週	t11	A043n_PN5a_00003-33	37	いう	e87	vague
A043n_PN5a_00003-52	21	年	t15	A043n_PN5a_00003-52	10	あび	e133	contains
A043n_PN5a_00003-52	37	年	t16	A043n_PN5a_00003-52	10	あび	e133	contains
A043n_PN5a_00003-55	1	午前	t17	A043n_PN5a_00003-55	11	いる	e137	overlaps
A043n_PN5a_00003-55	5	午後	t18	A043n_PN5a_00003-55	11	いる	e137	overlapped-by
A043n_PN5a_00003-57	22	一	t19	A043n_PN5a_00003-57	25	つけ	e141	contains
A043n_PN5a_00003-57	22	一	t19	A043n_PN5a_00003-57	35	過ごし	e142	contains
A043n_PN5a_00003-58	6	１	t20	A043n_PN5a_00003-58	8	続け	e143	equal
A043n_PN5a_00003-58	6	１	t20	A043n_PN5a_00003-58	15	算出	e144	before
A043n_PN5a_00003-59	4	９	t21	A043n_PN5a_00003-59	19	変わっ	e145	before
A043n_PN5a_00003-59	4	９	t21	A043n_PN5a_00003-59	32	いう	e147	before
A043n_PN5a_00003-59	7	９	t22	A043n_PN5a_00003-59	19	変わっ	e145	before
A043n_PN5a_00003-59	7	９	t22	A043n_PN5a_00003-59	32	いう	e147	before
A043n_PN5a_00003-59	27	現在	t23	A043n_PN5a_00003-59	32	いう	e147	contains
A043n_PN5a_00003-61	6	１	t24	A043n_PN5a_00003-61	17	知ら	e150	contains
A043n_PN5a_00003-61	6	１	t24	A043n_PN5a_00003-61	21	なっ	e151	contains
A043n_PN5a_00003-61	6	１	t24	A043n_PN5a_00003-61	31	進ん	e152	contains
A043n_PN5a_00003-61	6	１	t24	A043n_PN5a_00003-61	44	訴え	e153	before
