time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A039n_PN3a_00003-3	13	４	t2	A039n_PN3a_00003-3	18	変わり	e2	contains
A039n_PN3a_00003-5	6	１	t3	A039n_PN3a_00003-5	12	決め	e4	after
A039n_PN3a_00003-5	6	１	t3	A039n_PN3a_00003-5	24	占める	e6	vague
A039n_PN3a_00003-14	3	４	t5	A039n_PN3a_00003-14	24	表記	e14	contains
A039n_PN3a_00003-16	4	１	t6	A039n_PN3a_00003-16	10	決まっ	e17	vague
A039n_PN3a_00003-20	14	２	t7	A039n_PN3a_00003-20	12	受け	e26	after
A039n_PN3a_00003-20	14	２	t7	A039n_PN3a_00003-20	17	入院	e27	equal
A039n_PN3a_00003-20	14	２	t7	A039n_PN3a_00003-20	34	なる	e28	before
A039n_PN3a_00003-21	1	１	t8	A039n_PN3a_00003-21	9	なる	e30	vague
A039n_PN3a_00003-21	1	１	t8	A039n_PN3a_00003-21	12	なる	e32	vague
A039n_PN3a_00003-21	1	１	t8	A039n_PN3a_00003-21	20	なっ	e33	vague
A039n_PN3a_00003-26	5	前年	t9	A039n_PN3a_00003-26	10	維持	e41	before
A039n_PN3a_00003-26	5	前年	t9	A039n_PN3a_00003-26	19	持ち	e42	vague
A039n_PN3a_00003-26	5	前年	t9	A039n_PN3a_00003-26	33	なっ	e43	vague
A039n_PN3a_00003-30	16	何	t10	A039n_PN3a_00003-30	9	診断	e53	after
A039n_PN3a_00003-30	16	何	t10	A039n_PN3a_00003-30	26	分かっ	e56	contains
A039n_PN3a_00003-30	16	何	t10	A039n_PN3a_00003-30	34	さかのぼっ	e57	before
A039n_PN3a_00003-30	16	何	t10	A039n_PN3a_00003-30	39	相当	e59	vague
A039n_PN3a_00003-30	16	何	t10	A039n_PN3a_00003-30	44	精算	e60	before
A039n_PN3a_00003-30	16	何	t10	A039n_PN3a_00003-30	51	なる	e61	before
A039n_PN3a_00003-30	16	何	t10	A039n_PN3a_00003-30	54	戸惑う	e62	vague
A039n_PN3a_00003-30	16	何	t10	A039n_PN3a_00003-30	57	出	e63	vague
A039n_PN3a_00003-32	17	２	t11	A039n_PN3a_00003-32	20	入院	e64	equal
A039n_PN3a_00003-33	2	１	t12	A039n_PN3a_00003-33	18	長引く	e65	vague
A039n_PN3a_00003-33	2	１	t12	A039n_PN3a_00003-33	22	なる	e66	vague
A039n_PN3a_00003-41	20	１	t13	A039n_PN3a_00003-41	6	比べる	e73	vague
A039n_PN3a_00003-41	20	１	t13	A039n_PN3a_00003-41	11	目立ち	e74	vague
A039n_PN3a_00003-41	20	１	t13	A039n_PN3a_00003-41	27	ある	e75	vague
A039n_PN3a_00003-41	20	１	t13	A039n_PN3a_00003-41	36	ある	e76	vague
A039n_PN3a_00003-41	30	５	t14	A039n_PN3a_00003-41	6	比べる	e73	vague
A039n_PN3a_00003-41	30	５	t14	A039n_PN3a_00003-41	11	目立ち	e74	vague
A039n_PN3a_00003-41	30	５	t14	A039n_PN3a_00003-41	27	ある	e75	vague
A039n_PN3a_00003-41	30	５	t14	A039n_PN3a_00003-41	36	ある	e76	vague
A039n_PN3a_00003-42	7	３	t15	A039n_PN3a_00003-42	21	開く	e77	vague
A039n_PN3a_00003-42	12	１	t16	A039n_PN3a_00003-42	21	開く	e77	vague
A039n_PN3a_00003-60	13	１	t17	A039n_PN3a_00003-60	11	あれ	e123	contains
A039n_PN3a_00003-60	13	１	t17	A039n_PN3a_00003-60	18	見直す	e124	contains
A039n_PN3a_00003-64	36	前年	t18	A039n_PN3a_00003-64	16	評価	e136	before
A039n_PN3a_00003-64	36	前年	t18	A039n_PN3a_00003-64	28	つける	e137	before
A039n_PN3a_00003-64	36	前年	t18	A039n_PN3a_00003-64	40	保証	e138	before
A039n_PN3a_00003-64	36	前年	t18	A039n_PN3a_00003-64	47	なっ	e139	before
A039n_PN3a_00003-65	1	前年	t19	A039n_PN3a_00003-65	4	保証	e140	before
A039n_PN3a_00003-65	1	前年	t19	A039n_PN3a_00003-65	13	薄れる	e141	before
A039n_PN3a_00003-72	8	３	t20	A039n_PN3a_00003-72	3	整わ	e159	after
A039n_PN3a_00003-72	8	３	t20	A039n_PN3a_00003-72	13	認め	e160	after
A039n_PN3a_00003-72	8	３	t20	A039n_PN3a_00003-72	20	予定	e161	after
A039n_PN3a_00003-72	16	４	t21	A039n_PN3a_00003-72	3	整わ	e159	after
A039n_PN3a_00003-72	16	４	t21	A039n_PN3a_00003-72	13	認め	e160	after
A039n_PN3a_00003-72	16	４	t21	A039n_PN3a_00003-72	20	予定	e161	after
