time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A046n_PN1b_00004-9	17	４	t1	A046n_PN1b_00004-9	7	呼ば	e13	during
A046n_PN1b_00004-9	17	４	t1	A046n_PN1b_00004-9	28	再生	e14	vague
A046n_PN1b_00004-9	17	４	t1	A046n_PN1b_00004-9	43	説く	e15	contains
A046n_PN1b_00004-12	7	９	t2	A046n_PN1b_00004-12	12	ささやか	e16	after
A046n_PN1b_00004-14	2	今	t3	A046n_PN1b_00004-14	11	例える	e17	contains
A046n_PN1b_00004-14	2	今	t3	A046n_PN1b_00004-14	20	ある	e18	contains
A046n_PN1b_00004-19	2	今	t4	A046n_PN1b_00004-19	11	当たる	e31	equal
A046n_PN1b_00004-39	1	９	t5	A046n_PN1b_00004-39	7	失わ	e75	equal
A046n_PN1b_00004-39	10	１	t6	A046n_PN1b_00004-39	7	失わ	e75	equal
A046n_PN1b_00004-39	10	１	t6	A046n_PN1b_00004-39	15	はっきり	e76	before
A046n_PN1b_00004-42	1	昨年	t7	A046n_PN1b_00004-42	12	経営	e81	contains
A046n_PN1b_00004-42	1	昨年	t7	A046n_PN1b_00004-42	16	社会	e82	contains
A046n_PN1b_00004-73	1	９	t8	A046n_PN1b_00004-73	28	たどり	e139	before
A046n_PN1b_00004-73	1	９	t8	A046n_PN1b_00004-73	47	膨らん	e140	before
A046n_PN1b_00004-73	20	同年	t9	A046n_PN1b_00004-73	28	たどり	e139	starts
A046n_PN1b_00004-73	20	同年	t9	A046n_PN1b_00004-73	47	膨らん	e140	contains
A046n_PN1b_00004-73	30	今年	t10	A046n_PN1b_00004-73	28	たどり	e139	overlapped-by
A046n_PN1b_00004-73	30	今年	t10	A046n_PN1b_00004-73	47	膨らん	e140	contains
A046n_PN1b_00004-77	1	今	t11	A046n_PN1b_00004-77	12	言い	e151	contains
A046n_PN1b_00004-77	1	今	t11	A046n_PN1b_00004-77	18	放棄	e152	contains
A046n_PN1b_00004-77	1	今	t11	A046n_PN1b_00004-77	23	言わ	e153	contains
A046n_PN1b_00004-93	11	９	t12	A046n_PN1b_00004-93	9	起き	e181	contains
A046n_PN1b_00004-93	11	９	t12	A046n_PN1b_00004-93	24	思案	e182	contains
A046n_PN1b_00004-93	11	９	t12	A046n_PN1b_00004-93	33	起こし	e183	contains
A046n_PN1b_00004-100	1	８	t13	A046n_PN1b_00004-100	18	移行	e196	contains
A046n_PN1b_00004-100	1	８	t13	A046n_PN1b_00004-100	25	構築	e197	contains
A046n_PN1b_00004-103	1	今	t14	A046n_PN1b_00004-103	12	累積	e201	overlapped-by
A046n_PN1b_00004-103	1	今	t14	A046n_PN1b_00004-103	25	する	e202	before
A046n_PN1b_00004-109	8	９	t16	A046n_PN1b_00004-109	6	経	e213	after
