time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A023n_PN2g_00002-2	7	１	t1	A023n_PN2g_00002-2	10	発表	e1	contains
A023n_PN2g_00002-2	7	１	t1	A023n_PN2g_00002-2	58	下回っ	e3	after
A023n_PN2g_00002-2	13	１	t2	A023n_PN2g_00002-2	10	発表	e1	before
A023n_PN2g_00002-2	13	１	t2	A023n_PN2g_00002-2	58	下回っ	e3	contains
A023n_PN2g_00002-2	51	前年	t3	A023n_PN2g_00002-2	10	発表	e1	before
A023n_PN2g_00002-2	51	前年	t3	A023n_PN2g_00002-2	58	下回っ	e3	before
A023n_PN2g_00002-3	1	前年	t4	A023n_PN2g_00002-3	4	割り込ん	e4	before
A023n_PN2g_00002-3	8	２	t5	A023n_PN2g_00002-3	4	割り込ん	e4	vague
A023n_PN2g_00002-11	5	十	t7	A023n_PN2g_00002-11	8	発表	e11	contains
A023n_PN2g_00002-11	5	十	t7	A023n_PN2g_00002-11	26	示す	e12	vague
A023n_PN2g_00002-11	5	十	t7	A023n_PN2g_00002-11	50	なっ	e13	after
A023n_PN2g_00002-11	11	二	t8	A023n_PN2g_00002-11	8	発表	e11	before
A023n_PN2g_00002-11	11	二	t8	A023n_PN2g_00002-11	26	示す	e12	vague
A023n_PN2g_00002-11	11	二	t8	A023n_PN2g_00002-11	50	なっ	e13	before
A023n_PN2g_00002-13	1	過去	t9	A023n_PN2g_00002-13	7	示す	e14	vague
A023n_PN2g_00002-13	1	過去	t9	A023n_PN2g_00002-13	11	払底	e15	before
A023n_PN2g_00002-13	1	過去	t9	A023n_PN2g_00002-13	22	発生	e16	before
A023n_PN2g_00002-14	2	昨年	t10	A023n_PN2g_00002-14	5	始め	e17	contains
A023n_PN2g_00002-14	2	昨年	t10	A023n_PN2g_00002-14	31	圧迫	e18	before
A023n_PN2g_00002-14	2	昨年	t10	A023n_PN2g_00002-14	43	発生	e20	before
A023n_PN2g_00002-14	2	昨年	t10	A023n_PN2g_00002-14	48	響い	e21	before
A023n_PN2g_00002-17	25	〇	t12	A023n_PN2g_00002-17	2	記者	e27	after
A023n_PN2g_00002-17	25	〇	t12	A023n_PN2g_00002-17	34	期待	e29	after
A023n_PN2g_00002-17	25	〇	t12	A023n_PN2g_00002-17	38	述べ	e30	after
A023n_PN2g_00002-18	2	〇	t13	A023n_PN2g_00002-18	33	増え	e32	contains
A023n_PN2g_00002-18	37	前年	t14	A023n_PN2g_00002-18	33	増え	e32	before
A023n_PN2g_00002-18	37	前年	t14	A023n_PN2g_00002-18	52	なっ	e33	before
A023n_PN2g_00002-24	8	九	t15	A023n_PN2g_00002-24	24	計上	e44	before
A023n_PN2g_00002-24	8	九	t15	A023n_PN2g_00002-24	59	続い	e46	during
A023n_PN2g_00002-24	8	九	t15	A023n_PN2g_00002-24	66	ある	e47	before
