time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A045n_PN5c_00003-11	2	１	t1	A045n_PN5c_00003-11	9	開か	e13	contains
A045n_PN5c_00003-11	2	１	t1	A045n_PN5c_00003-11	27	見せつけ	e14	contains
A045n_PN5c_00003-11	2	１	t1	A045n_PN5c_00003-11	39	果たし	e15	before
A045n_PN5c_00003-11	6	３	t2	A045n_PN5c_00003-11	9	開か	e13	contains
A045n_PN5c_00003-11	6	３	t2	A045n_PN5c_00003-11	27	見せつけ	e14	contains
A045n_PN5c_00003-11	6	３	t2	A045n_PN5c_00003-11	39	果たし	e15	contains
A045n_PN5c_00003-11	32	４	t3	A045n_PN5c_00003-11	9	開か	e13	contains
A045n_PN5c_00003-11	32	４	t3	A045n_PN5c_00003-11	27	見せつけ	e14	contains
A045n_PN5c_00003-11	32	４	t3	A045n_PN5c_00003-11	39	果たし	e15	contains
A045n_PN5c_00003-12	22	１	t4	A045n_PN5c_00003-12	18	出し	e17	equal
A045n_PN5c_00003-13	14	何	t5	A045n_PN5c_00003-13	7	平均	e18	after
A045n_PN5c_00003-13	14	何	t5	A045n_PN5c_00003-13	17	走っ	e19	equal
A045n_PN5c_00003-14	15	１	t6	A045n_PN5c_00003-14	19	計算	e21	before
A045n_PN5c_00003-16	2	１	t7	A045n_PN5c_00003-16	18	走っ	e22	equal
A045n_PN5c_00003-16	15	１	t8	A045n_PN5c_00003-16	18	走っ	e22	equal
A045n_PN5c_00003-17	10	６	t9	A045n_PN5c_00003-17	7	走る	e23	equal
A045n_PN5c_00003-17	10	６	t9	A045n_PN5c_00003-17	13	かかっ	e24	equal
A045n_PN5c_00003-18	21	３	t10	A045n_PN5c_00003-18	3	走る	e25	equal
A045n_PN5c_00003-18	21	３	t10	A045n_PN5c_00003-18	6	かかっ	e26	equal
A045n_PN5c_00003-19	5	４	t11	A045n_PN5c_00003-19	8	優勝	e28	contains
A045n_PN5c_00003-20	4	６	t12	A045n_PN5c_00003-20	11	果たし	e29	vague
A045n_PN5c_00003-20	4	６	t12	A045n_PN5c_00003-20	25	達成	e30	vague
A045n_PN5c_00003-20	15	５	t13	A045n_PN5c_00003-20	11	果たし	e29	vague
A045n_PN5c_00003-20	15	５	t13	A045n_PN5c_00003-20	25	達成	e30	vague
A045n_PN5c_00003-20	23	来年	t14	A045n_PN5c_00003-20	11	果たし	e29	after
A045n_PN5c_00003-20	23	来年	t14	A045n_PN5c_00003-20	25	達成	e30	contains
A045n_PN5c_00003-24	12	お	t15	A045n_PN5c_00003-24	19	あふれ	e31	contains
A045n_PN5c_00003-31	1	一	t16	A045n_PN5c_00003-31	11	開い	e50	contains
A045n_PN5c_00003-31	1	一	t16	A045n_PN5c_00003-31	16	わくわく	e51	contains
A045n_PN5c_00003-31	1	一	t16	A045n_PN5c_00003-31	21	思いだし	e52	before
A045n_PN5c_00003-31	1	一	t16	A045n_PN5c_00003-31	25	帰っ	e53	before
A045n_PN5c_00003-31	1	一	t16	A045n_PN5c_00003-31	27	取り組み	e54	before
A045n_PN5c_00003-39	40	二	t17	A045n_PN5c_00003-39	22	実質	e59	during
A045n_PN5c_00003-39	40	二	t17	A045n_PN5c_00003-39	29	し	e60	during
A045n_PN5c_00003-39	40	二	t17	A045n_PN5c_00003-39	52	協議	e61	overlaps
A045n_PN5c_00003-39	40	二	t17	A045n_PN5c_00003-39	59	分かっ	e62	before
A045n_PN5c_00003-40	71	５	t18	A045n_PN5c_00003-40	20	知ら	e63	vague
A045n_PN5c_00003-40	71	５	t18	A045n_PN5c_00003-40	27	認識	e64	vague
A045n_PN5c_00003-40	71	５	t18	A045n_PN5c_00003-40	34	説明	e65	vague
A045n_PN5c_00003-40	71	５	t18	A045n_PN5c_00003-40	49	発足	e66	after
A045n_PN5c_00003-40	71	５	t18	A045n_PN5c_00003-40	75	参加	e67	after
