time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A011n_PN4f_00001-6	2	二十	t1	A011n_PN4f_00001-6	39	押し入り	e3	contains
A011n_PN4f_00001-6	2	二十	t1	A011n_PN4f_00001-6	62	縛り	e4	contains
A011n_PN4f_00001-6	2	二十	t1	A011n_PN4f_00001-6	66	奪っ	e5	contains
A011n_PN4f_00001-6	27	六	t2	A011n_PN4f_00001-6	39	押し入り	e3	contains
A011n_PN4f_00001-6	27	六	t2	A011n_PN4f_00001-6	62	縛り	e4	contains
A011n_PN4f_00001-6	27	六	t2	A011n_PN4f_00001-6	66	奪っ	e5	contains
A011n_PN4f_00001-6	51	五	t3	A011n_PN4f_00001-6	39	押し入り	e3	contains
A011n_PN4f_00001-6	51	五	t3	A011n_PN4f_00001-6	62	縛り	e4	contains
A011n_PN4f_00001-6	51	五	t3	A011n_PN4f_00001-6	66	奪っ	e5	contains
A011n_PN4f_00001-7	1	約	t4	A011n_PN4f_00001-7	13	ほどい	e6	contains
A011n_PN4f_00001-7	1	約	t4	A011n_PN4f_00001-7	17	駆け込み	e7	contains
A011n_PN4f_00001-7	1	約	t4	A011n_PN4f_00001-7	18	一	e8	contains
A011n_PN4f_00001-13	23	同日	t5	A011n_PN4f_00001-13	4	目立っ	e23	during
A011n_PN4f_00001-13	23	同日	t5	A011n_PN4f_00001-13	8	ない	e24	during
A011n_PN4f_00001-13	23	同日	t5	A011n_PN4f_00001-13	18	ふさが	e25	after
A011n_PN4f_00001-13	23	同日	t5	A011n_PN4f_00001-13	29	し	e26	contains
A011n_PN4f_00001-13	23	同日	t5	A011n_PN4f_00001-13	34	調べる	e28	contains
A011n_PN4f_00001-19	6	二	t6	A011n_PN4f_00001-19	42	連れ去ら	e33	contains
A011n_PN4f_00001-19	6	二	t6	A011n_PN4f_00001-19	52	焼殺	e34	contains
A011n_PN4f_00001-19	6	二	t6	A011n_PN4f_00001-19	57	起き	e35	contains
A011n_PN4f_00001-19	19	五	t7	A011n_PN4f_00001-19	42	連れ去ら	e33	contains
A011n_PN4f_00001-19	19	五	t7	A011n_PN4f_00001-19	52	焼殺	e34	contains
A011n_PN4f_00001-19	19	五	t7	A011n_PN4f_00001-19	57	起き	e35	contains
A011n_PN4f_00001-19	29	六	t8	A011n_PN4f_00001-19	42	連れ去ら	e33	contains
A011n_PN4f_00001-19	29	六	t8	A011n_PN4f_00001-19	52	焼殺	e34	contains
A011n_PN4f_00001-19	29	六	t8	A011n_PN4f_00001-19	57	起き	e35	contains
A011n_PN4f_00001-22	6	二十	t9	A011n_PN4f_00001-22	18	撃っ	e36	contains
A011n_PN4f_00001-22	6	二十	t9	A011n_PN4f_00001-22	20	殺害	e37	contains
A011n_PN4f_00001-22	6	二十	t9	A011n_PN4f_00001-22	24	し	e38	contains
A011n_PN4f_00001-22	6	二十	t9	A011n_PN4f_00001-22	49	逮捕	e39	contains
A011n_PN4f_00001-22	45	五	t10	A011n_PN4f_00001-22	18	撃っ	e36	contains
A011n_PN4f_00001-22	45	五	t10	A011n_PN4f_00001-22	20	殺害	e37	contains
A011n_PN4f_00001-22	45	五	t10	A011n_PN4f_00001-22	24	し	e38	contains
A011n_PN4f_00001-22	45	五	t10	A011n_PN4f_00001-22	49	逮捕	e39	contains
A011n_PN4f_00001-24	10	二十	t11	A011n_PN4f_00001-24	43	なり	e44	contains
A011n_PN4f_00001-24	10	二十	t11	A011n_PN4f_00001-24	55	撃っ	e45	contains
A011n_PN4f_00001-24	10	二十	t11	A011n_PN4f_00001-24	57	殺害	e46	contains
A011n_PN4f_00001-24	32	六	t12	A011n_PN4f_00001-24	43	なり	e44	contains
A011n_PN4f_00001-24	32	六	t12	A011n_PN4f_00001-24	55	撃っ	e45	contains
A011n_PN4f_00001-24	32	六	t12	A011n_PN4f_00001-24	57	殺害	e46	contains
A011n_PN4f_00001-24	37	二	t13	A011n_PN4f_00001-24	43	なり	e44	contains
A011n_PN4f_00001-24	37	二	t13	A011n_PN4f_00001-24	55	撃っ	e45	contains
A011n_PN4f_00001-24	37	二	t13	A011n_PN4f_00001-24	57	殺害	e46	contains
A011n_PN4f_00001-26	8	一	t14	A011n_PN4f_00001-26	4	い	e50	contains
A011n_PN4f_00001-26	8	一	t14	A011n_PN4f_00001-26	15	撃た	e51	contains
A011n_PN4f_00001-26	8	一	t14	A011n_PN4f_00001-26	24	駆け込み	e52	contains
A011n_PN4f_00001-26	8	一	t14	A011n_PN4f_00001-26	31	一	e53	contains
A011n_PN4f_00001-32	40	六	t16	A011n_PN4f_00001-32	19	再	e61	contains
A011n_PN4f_00001-32	40	六	t16	A011n_PN4f_00001-32	50	立件	e63	contains
A011n_PN4f_00001-33	5	二	t17	A011n_PN4f_00001-33	23	調べる	e64	overlaps
A011n_PN4f_00001-34	1	同月	t18	A011n_PN4f_00001-34	4	発表	e65	contains
A011n_PN4f_00001-34	1	同月	t18	A011n_PN4f_00001-34	16	さ	e66	contains
A011n_PN4f_00001-36	10	同年	t19	A011n_PN4f_00001-36	28	偽っ	e72	contains
A011n_PN4f_00001-36	10	同年	t19	A011n_PN4f_00001-36	30	申請	e73	contains
A011n_PN4f_00001-36	10	同年	t19	A011n_PN4f_00001-36	52	受け	e75	contains
A011n_PN4f_00001-36	10	同年	t19	A011n_PN4f_00001-36	56	持た	e76	before
