time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A050n_PN2b_00004-5	18	２	t1	A050n_PN2b_00004-5	10	向け	e3	during
A050n_PN2b_00004-5	18	２	t1	A050n_PN2b_00004-5	29	開か	e4	contains
A050n_PN2b_00004-5	18	２	t1	A050n_PN2b_00004-5	42	解け	e5	contains
A050n_PN2b_00004-5	18	２	t1	A050n_PN2b_00004-5	48	達し	e6	contains
A050n_PN2b_00004-5	18	２	t1	A050n_PN2b_00004-5	51	閉幕	e7	contains
A050n_PN2b_00004-7	10	同日	t2	A050n_PN2b_00004-7	7	前後	e9	contains
A050n_PN2b_00004-7	10	同日	t2	A050n_PN2b_00004-7	27	起き	e10	contains
A050n_PN2b_00004-7	10	同日	t2	A050n_PN2b_00004-7	67	認め	e11	contains
A050n_PN2b_00004-9	7	２	t3	A050n_PN2b_00004-9	30	指定	e17	contains
A050n_PN2b_00004-9	7	２	t3	A050n_PN2b_00004-9	49	出し	e19	before
A050n_PN2b_00004-9	39	２	t4	A050n_PN2b_00004-9	30	指定	e17	after
A050n_PN2b_00004-9	39	２	t4	A050n_PN2b_00004-9	49	出し	e19	contains
A050n_PN2b_00004-12	5	２	t5	A050n_PN2b_00004-12	15	予定	e30	before
A050n_PN2b_00004-12	5	２	t5	A050n_PN2b_00004-12	37	停止	e31	after
A050n_PN2b_00004-12	5	２	t5	A050n_PN2b_00004-12	47	満たし	e32	after
A050n_PN2b_00004-12	5	２	t5	A050n_PN2b_00004-12	55	示し	e33	contains
A050n_PN2b_00004-12	5	２	t5	A050n_PN2b_00004-12	63	非難	e34	contains
A050n_PN2b_00004-12	9	来週	t6	A050n_PN2b_00004-12	15	予定	e30	contains
A050n_PN2b_00004-12	9	来週	t6	A050n_PN2b_00004-12	37	停止	e31	after
A050n_PN2b_00004-12	9	来週	t6	A050n_PN2b_00004-12	47	満たし	e32	after
A050n_PN2b_00004-12	9	来週	t6	A050n_PN2b_00004-12	55	示し	e33	after
A050n_PN2b_00004-12	9	来週	t6	A050n_PN2b_00004-12	63	非難	e34	after
A050n_PN2b_00004-13	1	２	t7	A050n_PN2b_00004-13	12	し	e35	contains
A050n_PN2b_00004-13	1	２	t7	A050n_PN2b_00004-13	16	整える	e36	contains
A050n_PN2b_00004-18	7	２	t8	A050n_PN2b_00004-18	12	発生	e37	contains
A050n_PN2b_00004-18	7	２	t8	A050n_PN2b_00004-18	29	つながる	e38	before
A050n_PN2b_00004-18	7	２	t8	A050n_PN2b_00004-18	43	用意	e39	before
A050n_PN2b_00004-18	7	２	t8	A050n_PN2b_00004-18	60	提案	e41	before
A050n_PN2b_00004-18	7	２	t8	A050n_PN2b_00004-18	66	し	e43	before
A050n_PN2b_00004-18	22	２	t9	A050n_PN2b_00004-18	12	発生	e37	after
A050n_PN2b_00004-18	22	２	t9	A050n_PN2b_00004-18	29	つながる	e38	before
A050n_PN2b_00004-18	22	２	t9	A050n_PN2b_00004-18	43	用意	e39	before
A050n_PN2b_00004-18	22	２	t9	A050n_PN2b_00004-18	60	提案	e41	before
A050n_PN2b_00004-18	22	２	t9	A050n_PN2b_00004-18	66	し	e43	contains
A050n_PN2b_00004-18	47	数	t10	A050n_PN2b_00004-18	12	発生	e37	after
A050n_PN2b_00004-18	47	数	t10	A050n_PN2b_00004-18	29	つながる	e38	during
A050n_PN2b_00004-18	47	数	t10	A050n_PN2b_00004-18	43	用意	e39	vague
A050n_PN2b_00004-18	47	数	t10	A050n_PN2b_00004-18	60	提案	e41	contains
A050n_PN2b_00004-18	47	数	t10	A050n_PN2b_00004-18	66	し	e43	after
A050n_PN2b_00004-19	4	２	t11	A050n_PN2b_00004-19	13	開か	e44	contains
A050n_PN2b_00004-19	4	２	t11	A050n_PN2b_00004-19	26	切り上げ	e45	contains
A050n_PN2b_00004-19	4	２	t11	A050n_PN2b_00004-19	29	帰国	e46	contains
A050n_PN2b_00004-20	6	２	t12	A050n_PN2b_00004-20	21	訪問	e47	contains
A050n_PN2b_00004-26	18	２	t13	A050n_PN2b_00004-26	6	開か	e49	overlapped-by
A050n_PN2b_00004-26	18	２	t13	A050n_PN2b_00004-26	29	出す	e50	before
A050n_PN2b_00004-26	18	２	t13	A050n_PN2b_00004-26	50	引き上げる	e51	before
A050n_PN2b_00004-26	18	２	t13	A050n_PN2b_00004-26	52	促す	e52	before
A050n_PN2b_00004-26	18	２	t13	A050n_PN2b_00004-26	61	採択	e53	contains
A050n_PN2b_00004-26	18	２	t13	A050n_PN2b_00004-26	64	閉幕	e54	contains
A050n_PN2b_00004-27	27	３	t14	A050n_PN2b_00004-27	13	倍増	e55	during
A050n_PN2b_00004-27	27	３	t14	A050n_PN2b_00004-27	18	ある	e56	during
A050n_PN2b_00004-27	27	３	t14	A050n_PN2b_00004-27	20	訴え	e57	after
A050n_PN2b_00004-27	27	３	t14	A050n_PN2b_00004-27	36	増やす	e58	contains
A050n_PN2b_00004-27	27	３	t14	A050n_PN2b_00004-27	39	約束	e59	after
A050n_PN2b_00004-35	1	昨年	t16	A050n_PN2b_00004-35	8	受け	e76	contains
A050n_PN2b_00004-35	1	昨年	t16	A050n_PN2b_00004-35	20	つながる	e77	before
A050n_PN2b_00004-35	1	昨年	t16	A050n_PN2b_00004-35	26	求める	e78	before
A050n_PN2b_00004-35	1	昨年	t16	A050n_PN2b_00004-35	29	相	e79	before
