time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A005n_PN2e_00001-9	2	今月	t1	A005n_PN2e_00001-9	13	行っ	e12	starts
A005n_PN2e_00001-9	2	今月	t1	A005n_PN2e_00001-9	23	始める	e13	before
A005n_PN2e_00001-9	17	五	t2	A005n_PN2e_00001-9	23	始める	e13	contains
A005n_PN2e_00001-12	4	昨秋	t3	A005n_PN2e_00001-12	30	いう	e24	vague
A005n_PN2e_00001-15	16	二	t4	A005n_PN2e_00001-15	51	まとめ	e27	before
A005n_PN2e_00001-15	16	二	t4	A005n_PN2e_00001-15	56	分かっ	e28	before
A005n_PN2e_00001-22	3	一	t7	A005n_PN2e_00001-22	17	あり	e36	equal
A005n_PN2e_00001-22	3	一	t7	A005n_PN2e_00001-22	34	多い	e37	vague
A005n_PN2e_00001-23	7	一	t8	A005n_PN2e_00001-23	18	開通	e38	contains
A005n_PN2e_00001-23	7	一	t8	A005n_PN2e_00001-23	29	営業	e39	overlaps
A005n_PN2e_00001-23	7	一	t8	A005n_PN2e_00001-23	47	ある	e41	vague
A005n_PN2e_00001-23	13	昭和	t9	A005n_PN2e_00001-23	18	開通	e38	contains
A005n_PN2e_00001-23	13	昭和	t9	A005n_PN2e_00001-23	29	営業	e39	overlaps
A005n_PN2e_00001-23	13	昭和	t9	A005n_PN2e_00001-23	47	ある	e41	vague
A005n_PN2e_00001-24	6	七	t10	A005n_PN2e_00001-24	16	開通	e42	contains
A005n_PN2e_00001-24	6	七	t10	A005n_PN2e_00001-24	32	なっ	e44	vague
A005n_PN2e_00001-27	7	二	t11	A005n_PN2e_00001-27	28	営業	e46	during
