time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A049n_PN1e_00004-5	19	初日	t1	A049n_PN1e_00004-5	12	浴びる	e4	after
A049n_PN1e_00004-5	19	初日	t1	A049n_PN1e_00004-5	21	続い	e5	before
A049n_PN1e_00004-5	19	初日	t1	A049n_PN1e_00004-5	26	あふれる	e6	contains
A049n_PN1e_00004-5	19	初日	t1	A049n_PN1e_00004-5	29	見せ	e7	contains
A049n_PN1e_00004-10	1	二	t2	A049n_PN1e_00004-10	6	出	e15	contains
A049n_PN1e_00004-12	2	昨年	t3	A049n_PN1e_00004-12	10	挙げ	e16	contains
A049n_PN1e_00004-12	2	昨年	t3	A049n_PN1e_00004-12	16	つかん	e17	contains
A049n_PN1e_00004-23	8	初日	t5	A049n_PN1e_00004-23	10	続い	e30	before
A049n_PN1e_00004-23	12	この	t6	A049n_PN1e_00004-23	10	続い	e30	overlapped-by
A049n_PN1e_00004-32	2	一	t8	A049n_PN1e_00004-32	16	いる	e43	before
A049n_PN1e_00004-32	2	一	t8	A049n_PN1e_00004-32	18	思っ	e44	contains
A049n_PN1e_00004-32	2	一	t8	A049n_PN1e_00004-32	27	上がら	e45	before
A049n_PN1e_00004-39	8	初日	t9	A049n_PN1e_00004-39	26	発表	e51	contains
A049n_PN1e_00004-39	10	十	t10	A049n_PN1e_00004-39	26	発表	e51	contains
A049n_PN1e_00004-50	17	十	t22	A049n_PN1e_00004-50	25	対戦	e59	contains
A049n_PN1e_00004-50	17	十	t22	A049n_PN1e_00004-50	37	快勝	e60	contains
A049n_PN1e_00004-50	17	十	t22	A049n_PN1e_00004-50	45	伸ばし	e61	contains
A049n_PN1e_00004-51	15	３	t23	A049n_PN1e_00004-51	9	リード	e62	after
A049n_PN1e_00004-51	15	３	t23	A049n_PN1e_00004-51	22	登場	e63	started-by
A049n_PN1e_00004-51	15	３	t23	A049n_PN1e_00004-51	32	出場	e64	starts
A049n_PN1e_00004-54	9	十	t25	A049n_PN1e_00004-54	25	対戦	e66	contains
A049n_PN1e_00004-54	9	十	t25	A049n_PN1e_00004-54	32	引き分け	e67	contains
A049n_PN1e_00004-55	18	３	t26	A049n_PN1e_00004-55	9	外れ	e68	after
A049n_PN1e_00004-55	18	３	t26	A049n_PN1e_00004-55	22	出場	e69	starts
A049n_PN1e_00004-55	18	３	t26	A049n_PN1e_00004-55	30	ない	e70	before
A049n_PN1e_00004-55	18	３	t26	A049n_PN1e_00004-55	33	終わっ	e71	before
A049n_PN1e_00004-59	8	十	t27	A049n_PN1e_00004-59	25	行い	e72	contains
A049n_PN1e_00004-59	8	十	t27	A049n_PN1e_00004-59	49	上昇	e73	contains
A049n_PN1e_00004-64	15	十	t29	A049n_PN1e_00004-64	36	行い	e74	contains
