time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A008n_PN4a_00001-9	9	２	t3	A008n_PN4a_00001-9	19	フル	e12	vague
A008n_PN4a_00001-10	2	昨年	t4	A008n_PN4a_00001-10	20	作る	e13	contains
A008n_PN4a_00001-10	2	昨年	t4	A008n_PN4a_00001-10	24	挑戦	e14	contains
A008n_PN4a_00001-16	33	２	t5	A008n_PN4a_00001-16	26	考案	e36	vague
A008n_PN4a_00001-16	33	２	t5	A008n_PN4a_00001-16	46	研究	e37	during
A008n_PN4a_00001-16	33	２	t5	A008n_PN4a_00001-16	52	活躍	e38	during
A008n_PN4a_00001-17	2	昨年	t6	A008n_PN4a_00001-17	21	作る	e39	vague
A008n_PN4a_00001-17	2	昨年	t6	A008n_PN4a_00001-17	26	紹介	e40	contains
A008n_PN4a_00001-17	2	昨年	t6	A008n_PN4a_00001-17	34	寄せ	e42	contains
A008n_PN4a_00001-21	29	２	t8	A008n_PN4a_00001-21	18	出し	e56	contains
A008n_PN4a_00001-30	6	昨年	t9	A008n_PN4a_00001-30	24	出し	e81	contains
A008n_PN4a_00001-32	18	２	t10	A008n_PN4a_00001-32	15	追究	e84	vague
A008n_PN4a_00001-32	18	２	t10	A008n_PN4a_00001-32	21	保温	e85	equal
A008n_PN4a_00001-32	18	２	t10	A008n_PN4a_00001-32	33	進化	e87	vague
A008n_PN4a_00001-36	5	昨年	t11	A008n_PN4a_00001-36	23	出し	e96	contains
A008n_PN4a_00001-39	7	毎年	t12	A008n_PN4a_00001-39	20	購入	e105	contains
A008n_PN4a_00001-39	7	毎年	t12	A008n_PN4a_00001-39	24	増える	e106	contains
A008n_PN4a_00001-39	7	毎年	t12	A008n_PN4a_00001-39	37	見込ん	e108	vague
A008n_PN4a_00001-39	7	毎年	t12	A008n_PN4a_00001-39	40	いう	e109	vague
