time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A047n_PN1c_00004-13	37	九	t4	A047n_PN1c_00004-13	34	考案	e27	after
A047n_PN1c_00004-17	2	八	t5	A047n_PN1c_00004-17	28	超す	e36	overlaps
A047n_PN1c_00004-17	2	八	t5	A047n_PN1c_00004-17	31	獲得	e37	overlaps
A047n_PN1c_00004-17	24	毎年	t6	A047n_PN1c_00004-17	28	超す	e36	contains
A047n_PN1c_00004-17	24	毎年	t6	A047n_PN1c_00004-17	31	獲得	e37	contains
A047n_PN1c_00004-19	22	二	t7	A047n_PN1c_00004-19	41	膨らん	e40	contains
A047n_PN1c_00004-19	22	二	t7	A047n_PN1c_00004-19	45	見	e41	before
A047n_PN1c_00004-21	20	年間	t8	A047n_PN1c_00004-21	17	生まれる	e49	contains
A047n_PN1c_00004-32	21	９	t9	A047n_PN1c_00004-32	14	搭載	e76	after
A047n_PN1c_00004-32	21	９	t9	A047n_PN1c_00004-32	26	発売	e77	contains
A047n_PN1c_00004-35	5	３	t10	A047n_PN1c_00004-35	8	録音	e83	equal
A047n_PN1c_00004-39	17	２	t12	A047n_PN1c_00004-39	20	発売	e84	contains
A047n_PN1c_00004-40	1	今春	t13	A047n_PN1c_00004-40	3	摘ん	e85	contains
A047n_PN1c_00004-40	1	今春	t13	A047n_PN1c_00004-40	7	使用	e86	before
A047n_PN1c_00004-40	1	今春	t13	A047n_PN1c_00004-40	10	熟成	e87	before
A047n_PN1c_00004-40	1	今春	t13	A047n_PN1c_00004-40	19	楽しめる	e88	before
A047n_PN1c_00004-40	1	今春	t13	A047n_PN1c_00004-40	21	いう	e89	before
A047n_PN1c_00004-46	23	９	t15	A047n_PN1c_00004-46	29	発売	e92	contains
