time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A034n_PN1d_00003-3	27	三	t1	A034n_PN1d_00003-3	33	わから	e2	contains
A034n_PN1d_00003-3	27	三	t1	A034n_PN1d_00003-3	35	なり	e3	contains
A034n_PN1d_00003-3	27	三	t1	A034n_PN1d_00003-3	43	なくなっ	e4	contains
A034n_PN1d_00003-3	27	三	t1	A034n_PN1d_00003-3	53	分かっ	e5	contains
A034n_PN1d_00003-3	48	十	t2	A034n_PN1d_00003-3	19	管理	e1	after
A034n_PN1d_00003-3	48	十	t2	A034n_PN1d_00003-3	33	わから	e2	after
A034n_PN1d_00003-3	48	十	t2	A034n_PN1d_00003-3	35	なり	e3	after
A034n_PN1d_00003-3	48	十	t2	A034n_PN1d_00003-3	43	なくなっ	e4	after
A034n_PN1d_00003-3	48	十	t2	A034n_PN1d_00003-3	53	分かっ	e5	after
A034n_PN1d_00003-4	12	四	t3	A034n_PN1d_00003-4	6	着服	e6	after
A034n_PN1d_00003-4	12	四	t3	A034n_PN1d_00003-4	10	み	e7	after
A034n_PN1d_00003-4	12	四	t3	A034n_PN1d_00003-4	24	告訴	e8	contains
A034n_PN1d_00003-5	9	今年	t4	A034n_PN1d_00003-5	37	刑事	e11	before
A034n_PN1d_00003-5	14	三	t5	A034n_PN1d_00003-5	37	刑事	e11	before
A034n_PN1d_00003-7	1	翌	t7	A034n_PN1d_00003-7	18	合う	e12	contains
A034n_PN1d_00003-7	1	翌	t7	A034n_PN1d_00003-7	21	チェック	e13	contains
A034n_PN1d_00003-11	2	十	t8	A034n_PN1d_00003-11	31	気づい	e19	contains
A034n_PN1d_00003-11	2	十	t8	A034n_PN1d_00003-11	38	見つけ	e20	contains
A034n_PN1d_00003-11	2	十	t8	A034n_PN1d_00003-11	40	通報	e21	contains
A034n_PN1d_00003-15	26	一	t9	A034n_PN1d_00003-15	6	あっ	e40	contains
A034n_PN1d_00003-15	26	一	t9	A034n_PN1d_00003-15	45	判明	e41	contains
A034n_PN1d_00003-15	41	一	t10	A034n_PN1d_00003-15	6	あっ	e40	contains
A034n_PN1d_00003-15	41	一	t10	A034n_PN1d_00003-15	45	判明	e41	contains
A034n_PN1d_00003-16	4	五	t11	A034n_PN1d_00003-16	22	行く	e42	contains
A034n_PN1d_00003-16	4	五	t11	A034n_PN1d_00003-16	25	言っ	e43	contains
A034n_PN1d_00003-16	4	五	t11	A034n_PN1d_00003-16	32	出	e44	contains
A034n_PN1d_00003-21	22	十	t12	A034n_PN1d_00003-21	12	からみ	e47	after
A034n_PN1d_00003-21	22	十	t12	A034n_PN1d_00003-21	33	だまし取っ	e48	after
A034n_PN1d_00003-21	22	十	t12	A034n_PN1d_00003-21	36	し	e49	after
A034n_PN1d_00003-21	49	五	t13	A034n_PN1d_00003-21	12	からみ	e47	vague
A034n_PN1d_00003-22	12	四	t14	A034n_PN1d_00003-22	30	逮捕	e50	contains
A034n_PN1d_00003-23	31	五	t15	A034n_PN1d_00003-23	35	退社	e51	contains
A034n_PN1d_00003-23	31	五	t15	A034n_PN1d_00003-23	58	開設	e52	contains
A034n_PN1d_00003-23	31	五	t15	A034n_PN1d_00003-23	64	振り込ま	e53	contains
A034n_PN1d_00003-23	31	五	t15	A034n_PN1d_00003-23	73	引き落とす	e54	contains
A034n_PN1d_00003-23	31	五	t15	A034n_PN1d_00003-23	76	だまし取っ	e55	contains
A034n_PN1d_00003-27	18	１	t19	A034n_PN1d_00003-27	8	経	e56	after
A034n_PN1d_00003-29	4	７	t20	A034n_PN1d_00003-29	16	出演	e60	contains
