time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A002n_PN1d_00001-26	2	昨年	t3	A002n_PN1d_00001-26	6	オープン	e38	contains
A002n_PN1d_00001-26	2	昨年	t3	A002n_PN1d_00001-26	34	突破	e39	before
A002n_PN1d_00001-26	27	二十	t4	A002n_PN1d_00001-26	6	オープン	e38	after
A002n_PN1d_00001-26	27	二十	t4	A002n_PN1d_00001-26	34	突破	e39	contains
A002n_PN1d_00001-27	2	一	t5	A002n_PN1d_00001-27	11	上回り	e40	contains
A002n_PN1d_00001-27	2	一	t5	A002n_PN1d_00001-27	33	維持	e43	vague
A002n_PN1d_00001-27	2	一	t5	A002n_PN1d_00001-27	38	し	e44	before
A002n_PN1d_00001-27	13	初	t6	A002n_PN1d_00001-27	11	上回り	e40	contains
A002n_PN1d_00001-27	13	初	t6	A002n_PN1d_00001-27	33	維持	e43	vague
A002n_PN1d_00001-27	13	初	t6	A002n_PN1d_00001-27	38	し	e44	before
A002n_PN1d_00001-27	26	二	t7	A002n_PN1d_00001-27	11	上回り	e40	after
A002n_PN1d_00001-27	26	二	t7	A002n_PN1d_00001-27	33	維持	e43	vague
A002n_PN1d_00001-27	26	二	t7	A002n_PN1d_00001-27	38	し	e44	contains
A002n_PN1d_00001-30	2	今年	t8	A002n_PN1d_00001-30	25	上回っ	e47	contains
A002n_PN1d_00001-32	5	一	t9	A002n_PN1d_00001-32	8	利用	e49	contains
A002n_PN1d_00001-33	8	数	t10	A002n_PN1d_00001-33	15	み	e51	after
A002n_PN1d_00001-33	8	数	t10	A002n_PN1d_00001-33	27	予定	e52	contains
A002n_PN1d_00001-33	8	数	t10	A002n_PN1d_00001-33	46	なる	e53	contains
A002n_PN1d_00001-33	8	数	t10	A002n_PN1d_00001-33	53	いう	e54	contains
A002n_PN1d_00001-33	22	今月	t11	A002n_PN1d_00001-33	15	み	e51	after
A002n_PN1d_00001-33	22	今月	t11	A002n_PN1d_00001-33	46	なる	e53	contains
A002n_PN1d_00001-33	22	今月	t11	A002n_PN1d_00001-33	53	いう	e54	after
A002n_PN1d_00001-33	31	初	t12	A002n_PN1d_00001-33	27	予定	e52	vague
A002n_PN1d_00001-33	31	初	t12	A002n_PN1d_00001-33	46	なる	e53	before
A002n_PN1d_00001-33	31	初	t12	A002n_PN1d_00001-33	53	いう	e54	before
