time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A053n_PN2g_00004-27	14	十	t1	A053n_PN2g_00004-27	17	記念	e96	contains
A053n_PN2g_00004-27	14	十	t1	A053n_PN2g_00004-27	20	募集	e97	contains
A053n_PN2g_00004-27	14	十	t1	A053n_PN2g_00004-27	39	受賞	e98	contains
A053n_PN2g_00004-27	51	二	t2	A053n_PN2g_00004-27	17	記念	e96	contains
A053n_PN2g_00004-27	51	二	t2	A053n_PN2g_00004-27	20	募集	e97	contains
A053n_PN2g_00004-27	51	二	t2	A053n_PN2g_00004-27	39	受賞	e98	contains
A053n_PN2g_00004-28	3	二十	t3	A053n_PN2g_00004-28	16	し	e99	after
A053n_PN2g_00004-28	3	二十	t3	A053n_PN2g_00004-28	48	あっ	e100	after
A053n_PN2g_00004-30	2	夏	t4	A053n_PN2g_00004-30	12	眺め	e111	contains
A053n_PN2g_00004-30	2	夏	t4	A053n_PN2g_00004-30	22	はせる	e112	contains
A053n_PN2g_00004-32	5	毎年	t5	A053n_PN2g_00004-32	7	実施	e116	contains
A053n_PN2g_00004-32	5	毎年	t5	A053n_PN2g_00004-32	36	行わ	e117	contains
A053n_PN2g_00004-32	21	今年	t6	A053n_PN2g_00004-32	7	実施	e116	during
A053n_PN2g_00004-32	21	今年	t6	A053n_PN2g_00004-32	36	行わ	e117	contains
A053n_PN2g_00004-32	23	二十	t7	A053n_PN2g_00004-32	7	実施	e116	during
A053n_PN2g_00004-32	23	二十	t7	A053n_PN2g_00004-32	36	行わ	e117	overlaps
A053n_PN2g_00004-32	27	八	t8	A053n_PN2g_00004-32	7	実施	e116	during
A053n_PN2g_00004-32	27	八	t8	A053n_PN2g_00004-32	36	行わ	e117	overlapped-by
A053n_PN2g_00004-35	4	今年	t9	A053n_PN2g_00004-35	16	かけ	e121	contains
A053n_PN2g_00004-35	4	今年	t9	A053n_PN2g_00004-35	31	流れる	e122	contains
A053n_PN2g_00004-35	4	今年	t9	A053n_PN2g_00004-35	37	観測	e123	contains
A053n_PN2g_00004-35	4	今年	t9	A053n_PN2g_00004-35	44	いう	e125	contains
A053n_PN2g_00004-35	6	八	t10	A053n_PN2g_00004-35	16	かけ	e121	overlaps
A053n_PN2g_00004-35	6	八	t10	A053n_PN2g_00004-35	37	観測	e123	contains
A053n_PN2g_00004-35	6	八	t10	A053n_PN2g_00004-35	44	いう	e125	after
A053n_PN2g_00004-35	12	十	t11	A053n_PN2g_00004-35	16	かけ	e121	overlapped-by
A053n_PN2g_00004-35	12	十	t11	A053n_PN2g_00004-35	37	観測	e123	contains
A053n_PN2g_00004-35	12	十	t11	A053n_PN2g_00004-35	44	いう	e125	after
A053n_PN2g_00004-35	22	一	t12	A053n_PN2g_00004-35	16	かけ	e121	vague
A053n_PN2g_00004-35	22	一	t12	A053n_PN2g_00004-35	37	観測	e123	vague
A053n_PN2g_00004-35	22	一	t12	A053n_PN2g_00004-35	44	いう	e125	vague
