event2_sent_id	root2_index	root2_word	root2
A004n_PN1f_00001-1	2	会	root2
A004n_PN1f_00001-2	32	ルーム	root2
A004n_PN1f_00001-3	25	体験	root2
A004n_PN1f_00001-4	6	円	root2
A004n_PN1f_00001-5	17	４	root2
A004n_PN1f_00001-6	4	締め切り	root2
A004n_PN1f_00001-7	2	会	root2
A004n_PN1f_00001-8	22	ＹＷＣＡ	root2
A004n_PN1f_00001-9	46	話す	root2
A004n_PN1f_00001-10	7	円	root2
A004n_PN1f_00001-11	17	７	root2
A004n_PN1f_00001-12	1	催し	root2
A004n_PN1f_00001-13	54	ポーラ	root2
A004n_PN1f_00001-14	30	展示	root2
A004n_PN1f_00001-15	2	無料	root2
A004n_PN1f_00001-16	13	５	root2
A004n_PN1f_00001-17	41	Ｆ	root2
A004n_PN1f_00001-18	48	即売	root2
A004n_PN1f_00001-19	2	無料	root2
A004n_PN1f_00001-20	13	０	root2
A004n_PN1f_00001-21	46	」	root2
A004n_PN1f_00001-22	19	ＶＴＲ	root2
A004n_PN1f_00001-23	40	プレゼント	root2
A004n_PN1f_00001-24	20	来店	root2
A004n_PN1f_00001-25	2	無料	root2
A004n_PN1f_00001-26	2	休館	root2
A004n_PN1f_00001-27	13	０	root2
A004n_PN1f_00001-28	25	駅	root2
A004n_PN1f_00001-29	9	時	root2
A004n_PN1f_00001-30	43	販売	root2
A004n_PN1f_00001-31	10	オークション	root2
A004n_PN1f_00001-32	1	プレゼント	root2
A004n_PN1f_00001-33	57	プレゼント	root2
A004n_PN1f_00001-34	15	明記	root2
A004n_PN1f_00001-35	40	係	root2
A004n_PN1f_00001-36	4	消印	root2
A004n_PN1f_00001-37	1	趣味	root2
A004n_PN1f_00001-38	26	始め	root2
