event2_sent_id	root2_index	root2_word	root2
A015n_PN1d_00002-1	9	増	root2
A015n_PN1d_00002-2	54	転じ	root2
A015n_PN1d_00002-3	25	主因	root2
A015n_PN1d_00002-4	24	一	root2
A015n_PN1d_00002-5	10	中国	root2
A015n_PN1d_00002-6	9	方針	root2
A015n_PN1d_00002-7	91	示し	root2
A015n_PN1d_00002-8	3	達士	root2
A015n_PN1d_00002-9	7	開発	root2
A015n_PN1d_00002-10	43	し	root2
A015n_PN1d_00002-11	13	する	root2
A015n_PN1d_00002-12	32	仕組み	root2
A015n_PN1d_00002-13	25	いう	root2
A015n_PN1d_00002-14	11	下げ	root2
A015n_PN1d_00002-15	44	し	root2
A015n_PN1d_00002-16	6	する	root2
A015n_PN1d_00002-17	19	する	root2
A015n_PN1d_00002-18	8	増加	root2
A015n_PN1d_00002-19	55	し	root2
A015n_PN1d_00002-20	15	し	root2
A015n_PN1d_00002-21	36	微増	root2
A015n_PN1d_00002-22	16	なっ	root2
A015n_PN1d_00002-23	5	販売	root2
A015n_PN1d_00002-24	42	し	root2
A015n_PN1d_00002-25	22	かから	root2
A015n_PN1d_00002-26	12	減少	root2
A015n_PN1d_00002-27	45	し	root2
A015n_PN1d_00002-28	16	増	root2
