event2_sent_id	root2_index	root2_word	root2
A048n_PN1d_00004-1	2	サリン	root2
A048n_PN1d_00004-2	7	年	root2
A048n_PN1d_00004-3	10	的	root2
A048n_PN1d_00004-4	102	し	root2
A048n_PN1d_00004-5	17	初めて	root2
A048n_PN1d_00004-6	60	負わ	root2
A048n_PN1d_00004-7	45	警戒	root2
A048n_PN1d_00004-8	31	かかわっ	root2
A048n_PN1d_00004-9	4	香り	root2
A048n_PN1d_00004-10	3	ピーク	root2
A048n_PN1d_00004-11	47	写真	root2
A048n_PN1d_00004-12	34	空輸	root2
A048n_PN1d_00004-13	22	移る	root2
A048n_PN1d_00004-14	13	運ば	root2
A048n_PN1d_00004-15	38	いう	root2
A048n_PN1d_00004-16	2	騒動	root2
A048n_PN1d_00004-17	11	動物	root2
A048n_PN1d_00004-18	10	さん	root2
A048n_PN1d_00004-19	12	ミイラ	root2
A048n_PN1d_00004-20	77	あっ	root2
A048n_PN1d_00004-21	16	ごろ	root2
A048n_PN1d_00004-22	40	し	root2
A048n_PN1d_00004-23	18	判断	root2
A048n_PN1d_00004-24	20	求め	root2
A048n_PN1d_00004-25	36	包ま	root2
A048n_PN1d_00004-26	21	見つかっ	root2
A048n_PN1d_00004-27	7	少なかっ	root2
A048n_PN1d_00004-28	30	し	root2
A048n_PN1d_00004-29	17	み	root2
A048n_PN1d_00004-30	10	なっ	root2
