event2_sent_id	root2_index	root2_word	root2
A010n_PN4c_00001-1	3	侵入	root2
A010n_PN4c_00001-2	7	被害	root2
A010n_PN4c_00001-3	2	調査	root2
A010n_PN4c_00001-4	57	し	root2
A010n_PN4c_00001-5	34	聞い	root2
A010n_PN4c_00001-6	53	し	root2
A010n_PN4c_00001-7	6	上	root2
A010n_PN4c_00001-8	7	出店	root2
A010n_PN4c_00001-9	43	開か	root2
A010n_PN4c_00001-10	23	語っ	root2
A010n_PN4c_00001-11	7	出し	root2
A010n_PN4c_00001-12	10	時間	root2
A010n_PN4c_00001-13	36	漏らし	root2
A010n_PN4c_00001-14	18	志し	root2
A010n_PN4c_00001-15	31	公子	root2
A010n_PN4c_00001-16	19	連ね	root2
A010n_PN4c_00001-17	30	し	root2
A010n_PN4c_00001-18	23	吸収	root2
A010n_PN4c_00001-19	16	加え	root2
A010n_PN4c_00001-20	19	奪わ	root2
A010n_PN4c_00001-21	17	食べ	root2
A010n_PN4c_00001-22	16	始め	root2
A010n_PN4c_00001-23	39	料理	root2
A010n_PN4c_00001-24	20	立ち返っ	root2
A010n_PN4c_00001-25	20	添える	root2
A010n_PN4c_00001-26	13	歩	root2
A010n_PN4c_00001-27	47	輝か	root2
A010n_PN4c_00001-28	13	さん	root2
A010n_PN4c_00001-29	37	する	root2
A010n_PN4c_00001-30	8	席	root2
A010n_PN4c_00001-31	5	ページ	root2
