event2_sent_id	root2_index	root2_word	root2
A038n_PN2f_00003-1	5	２	root2
A038n_PN2f_00003-2	6	メートル	root2
A038n_PN2f_00003-3	4	すむ	root2
A038n_PN2f_00003-4	5	幕切れ	root2
A038n_PN2f_00003-5	8	まさか	root2
A038n_PN2f_00003-6	9	潤	root2
A038n_PN2f_00003-7	13	光景	root2
A038n_PN2f_00003-8	15	目	root2
A038n_PN2f_00003-9	24	目	root2
A038n_PN2f_00003-10	6	削っ	root2
A038n_PN2f_00003-11	10	崩れ落ち	root2
A038n_PN2f_00003-12	17	年	root2
A038n_PN2f_00003-13	16	とき	root2
A038n_PN2f_00003-14	10	終わっ	root2
A038n_PN2f_00003-15	23	し	root2
A038n_PN2f_00003-16	14	けり上げ	root2
A038n_PN2f_00003-17	14	出	root2
A038n_PN2f_00003-18	35	考え	root2
A038n_PN2f_00003-19	34	見せつけ	root2
A038n_PN2f_00003-20	54	あっ	root2
A038n_PN2f_00003-21	19	繰り返し	root2
A038n_PN2f_00003-22	19	曇ら	root2
A038n_PN2f_00003-23	9	気持ち	root2
A038n_PN2f_00003-24	5	ライバル	root2
A038n_PN2f_00003-25	17	大切	root2
A038n_PN2f_00003-26	9	わけ	root2
A038n_PN2f_00003-27	11	幕切れ	root2
A038n_PN2f_00003-28	32	撮影	root2
A038n_PN2f_00003-29	12	警報	root2
A038n_PN2f_00003-30	7	共同	root2
A038n_PN2f_00003-31	46	呼び掛け	root2
A038n_PN2f_00003-32	42	いう	root2
A038n_PN2f_00003-33	5	求刑	root2
A038n_PN2f_00003-34	3	事件	root2
A038n_PN2f_00003-35	60	開か	root2
A038n_PN2f_00003-36	41	さ	root2
