event2_sent_id	root2_index	root2_word	root2
A012n_PN4g_00001-1	4	保護	root2
A012n_PN4g_00001-2	7	締結	root2
A012n_PN4g_00001-3	8	政美	root2
A012n_PN4g_00001-4	39	し	root2
A012n_PN4g_00001-5	21	し	root2
A012n_PN4g_00001-6	13	さ	root2
A012n_PN4g_00001-7	10	目	root2
A012n_PN4g_00001-8	32	盛り込ん	root2
A012n_PN4g_00001-9	46	する	root2
A012n_PN4g_00001-10	18	する	root2
A012n_PN4g_00001-11	45	提唱	root2
A012n_PN4g_00001-12	13	果たし	root2
A012n_PN4g_00001-13	9	総会	root2
A012n_PN4g_00001-14	7	共同	root2
A012n_PN4g_00001-15	36	し	root2
A012n_PN4g_00001-16	35	指摘	root2
A012n_PN4g_00001-17	26	し	root2
A012n_PN4g_00001-18	36	認め	root2
A012n_PN4g_00001-19	33	し	root2
A012n_PN4g_00001-20	5	歓迎	root2
A012n_PN4g_00001-21	8	英幸	root2
A012n_PN4g_00001-22	44	し	root2
A012n_PN4g_00001-23	66	述べ	root2
A012n_PN4g_00001-24	5	処分	root2
A012n_PN4g_00001-25	3	疑惑	root2
A012n_PN4g_00001-26	7	共同	root2
A012n_PN4g_00001-27	40	決め	root2
A012n_PN4g_00001-28	28	そう	root2
A012n_PN4g_00001-29	50	持た	root2
A012n_PN4g_00001-30	7	要請	root2
A012n_PN4g_00001-31	2	大統領	root2
A012n_PN4g_00001-32	7	共同	root2
A012n_PN4g_00001-33	24	行っ	root2
A012n_PN4g_00001-34	24	要請	root2
A012n_PN4g_00001-35	72	考え	root2
A012n_PN4g_00001-36	19	見通し	root2
