event1_sent_id	event1_index	event1_word	event1_id	root1_index	root1_word	root1	event2_sent_id	event2_index	event2_word	event2_id	root2_index	root2_word	root2	reltype
A046n_PN1b_00004-4	6	提案	e2	7	する	root1	A046n_PN1b_00004-5	7	宣言	e3	13	創設	root2	before
A046n_PN1b_00004-5	7	宣言	e3	13	創設	root1	A046n_PN1b_00004-6	18	動き	e5	19	出す	root2	after
A046n_PN1b_00004-7	43	い	e11	40	し	root1	A046n_PN1b_00004-8	8	立て直す	e12	8	立て直す	root2	before
A046n_PN1b_00004-8	8	立て直す	e12	8	立て直す	root1	A046n_PN1b_00004-9	43	説く	e15	43	説く	root2	after
A046n_PN1b_00004-14	20	ある	e18	20	ある	root1	A046n_PN1b_00004-15	32	なる	e23	32	なる	root2	before
A046n_PN1b_00004-16	30	設置	e26	31	す	root1	A046n_PN1b_00004-17	29	ある	e30	29	ある	root2	during
A046n_PN1b_00004-22	23	抜かし	e33	23	抜かし	root1	A046n_PN1b_00004-23	21	ある	e34	21	ある	root2	before
A046n_PN1b_00004-23	21	ある	e34	21	ある	root1	A046n_PN1b_00004-24	33	き	e39	33	き	root2	during
A046n_PN1b_00004-24	33	き	e39	33	き	root1	A046n_PN1b_00004-25	31	背負っ	e42	31	背負っ	root2	contains
A046n_PN1b_00004-25	31	背負っ	e42	31	背負っ	root1	A046n_PN1b_00004-26	16	実行	e46	17	し	root2	contains
A046n_PN1b_00004-26	16	実行	e46	17	し	root1	A046n_PN1b_00004-27	7	やる	e47	7	やる	root2	equal
A046n_PN1b_00004-27	7	やる	e47	7	やる	root1	A046n_PN1b_00004-28	8	行う	e48	8	行う	root2	equal
A046n_PN1b_00004-28	8	行う	e48	8	行う	root1	A046n_PN1b_00004-29	17	行わ	e50	17	行わ	root2	equal
A046n_PN1b_00004-29	17	行わ	e50	17	行わ	root1	A046n_PN1b_00004-30	19	でき	e54	19	でき	root2	before
A046n_PN1b_00004-30	19	でき	e54	19	でき	root1	A046n_PN1b_00004-31	30	持た	e60	33	いけ	root2	after
A046n_PN1b_00004-31	30	持た	e60	33	いけ	root1	A046n_PN1b_00004-32	16	する	e66	16	する	root2	after
A046n_PN1b_00004-32	16	する	e66	16	する	root1	A046n_PN1b_00004-33	21	する	e69	21	する	root2	equal
A046n_PN1b_00004-33	21	する	e69	21	する	root1	A046n_PN1b_00004-34	21	入れ	e72	30	新設	root2	before
A046n_PN1b_00004-38	21	ある	e74	21	ある	root1	A046n_PN1b_00004-39	15	はっきり	e76	34	こと	root2	contains
A046n_PN1b_00004-39	15	はっきり	e76	34	こと	root1	A046n_PN1b_00004-40	9	なる	e79	9	なる	root2	before
A046n_PN1b_00004-40	9	なる	e79	9	なる	root1	A046n_PN1b_00004-41	20	なる	e80	20	なる	root2	after
A046n_PN1b_00004-41	20	なる	e80	20	なる	root1	A046n_PN1b_00004-42	16	社会	e82	19	し	root2	after
A046n_PN1b_00004-44	6	ある	e84	23	コア	root1	A046n_PN1b_00004-45	61	与える	e93	64	必要	root2	contains
A046n_PN1b_00004-52	35	する	e103	35	する	root1	A046n_PN1b_00004-53	35	行う	e105	35	行う	root2	before
A046n_PN1b_00004-53	35	行う	e105	35	行う	root1	A046n_PN1b_00004-54	21	乗り切れ	e108	21	乗り切れ	root2	before
A046n_PN1b_00004-58	11	浸透	e110	12	し	root1	A046n_PN1b_00004-59	67	ない	e119	67	ない	root2	contains
A046n_PN1b_00004-59	67	ない	e119	67	ない	root1	A046n_PN1b_00004-60	24	ある	e121	24	ある	root2	before
A046n_PN1b_00004-64	13	なる	e125	18	強い	root1	A046n_PN1b_00004-65	18	なっ	e129	24	事実	root2	after
A046n_PN1b_00004-65	18	なっ	e129	24	事実	root1	A046n_PN1b_00004-66	31	する	e132	31	する	root2	contains
A046n_PN1b_00004-66	31	する	e132	31	する	root1	A046n_PN1b_00004-67	31	丸投げ	e133	32	し	root2	after
A046n_PN1b_00004-67	31	丸投げ	e133	32	し	root1	A046n_PN1b_00004-68	15	思う	e136	15	思う	root2	contains
A046n_PN1b_00004-72	25	移行	e138	26	し	root1	A046n_PN1b_00004-73	47	膨らん	e140	47	膨らん	root2	before
A046n_PN1b_00004-73	47	膨らん	e140	47	膨らん	root1	A046n_PN1b_00004-74	26	する	e144	26	する	root2	before
A046n_PN1b_00004-75	23	なっ	e146	23	なっ	root1	A046n_PN1b_00004-76	31	踏み込ま	e150	31	踏み込ま	root2	contains
A046n_PN1b_00004-76	31	踏み込ま	e150	31	踏み込ま	root1	A046n_PN1b_00004-77	23	言わ	e153	23	言わ	root2	after
